DATE,LJUBLJANA_cloud_cover,LJUBLJANA_wind_speed,LJUBLJANA_humidity,LJUBLJANA_pressure,LJUBLJANA_global_radiation,LJUBLJANA_precipitation,LJUBLJANA_sunshine,LJUBLJANA_temp_mean,LJUBLJANA_temp_min,LJUBLJANA_temp_max,LJUBLJANA_picnic_weather
20070924,4,0.6,0.78,1.0206,1.72,0.0,6.2,14.4,8.4,22.1,True
20070925,6,1.4,0.7,1.0143,1.45,0.01,3.7,15.1,10.0,22.1,False
20070926,8,0.6,0.86,1.0105,0.35,2.63,0.0,12.6,10.1,14.6,False
20070927,7,0.9,0.87,1.0074,0.73,3.71,1.0,12.1,11.1,15.0,False
20070928,6,1.2,0.93,1.0107,0.5,1.42,0.2,10.7,9.5,12.0,False
20070929,5,1.2,0.85,1.022,1.26,0.22,4.8,11.8,8.5,19.1,False
20070930,3,0.6,0.81,1.0259,1.89,0.0,8.9,13.6,5.4,23.0,True
20071001,5,1.0,0.8,1.0268,1.63,0.0,6.9,14.4,9.6,22.4,True
20071002,5,0.9,0.81,1.0227,1.68,0.0,9.2,14.7,8.6,22.1,True
20071003,3,0.4,0.81,1.0215,1.45,0.0,6.4,16.0,11.4,24.6,True
20071004,8,0.6,0.89,1.0214,0.87,0.0,0.5,16.2,13.1,20.9,True
20071005,6,0.9,0.81,1.0201,1.16,2.52,3.4,18.4,13.6,24.1,False
20071006,8,2.0,0.98,1.0209,0.14,4.52,0.0,11.8,11.3,18.0,False
20071007,3,1.5,0.8,1.0221,1.21,0.0,4.7,11.2,9.6,15.7,False
20071008,3,1.1,0.79,1.0241,1.63,0.0,7.8,11.5,6.8,18.6,True
20071009,5,1.0,0.79,1.0251,1.34,0.0,5.8,11.6,6.8,17.6,False
20071010,8,1.4,0.74,1.0229,0.35,0.0,0.0,12.4,9.6,14.3,False
20071011,8,1.4,0.72,1.025,0.69,0.0,0.4,12.8,9.7,16.0,False
20071012,4,0.8,0.79,1.0197,1.3,0.0,4.7,13.1,8.9,18.5,True
20071013,6,1.1,0.73,1.0241,1.25,0.0,5.7,11.8,8.3,17.1,False
20071014,2,1.2,0.61,1.0286,1.65,0.0,8.1,9.1,7.0,14.2,False
20071015,1,0.6,0.76,1.0278,1.56,0.0,7.9,7.2,0.9,15.3,False
20071016,1,2.3,0.72,1.0263,1.56,0.0,8.9,10.7,1.0,19.9,True
20071017,4,2.0,0.72,1.0231,1.46,0.0,7.1,10.9,3.7,18.8,True
20071018,7,1.3,0.85,1.0214,0.49,1.87,0.2,8.1,4.8,12.7,False
20071019,6,1.1,0.74,1.0248,0.89,0.0,4.2,6.5,4.4,12.5,False
20071020,5,1.6,0.75,1.0272,0.98,0.01,4.5,3.8,0.5,8.0,False
20071021,6,3.5,0.7,1.0228,1.3,0.0,6.5,5.5,2.4,9.5,False
20071022,8,3.7,0.71,1.0132,0.63,0.19,0.2,7.3,4.3,9.5,False
20071023,7,0.8,0.87,1.0132,0.69,0.83,1.8,7.3,5.8,11.4,False
20071024,8,1.1,0.87,1.0195,0.3,0.0,0.0,6.7,5.0,8.4,False
20071025,6,0.7,0.81,1.0224,0.87,0.16,3.4,8.9,5.9,12.8,False
20071026,8,0.7,0.95,1.0268,0.19,2.03,0.0,7.0,6.3,8.7,False
20071027,6,1.0,0.87,1.0274,0.73,0.12,1.9,10.1,6.2,13.4,False
20071028,8,0.5,0.93,1.0244,0.22,0.65,0.2,8.9,8.0,10.4,False
20071029,7,1.2,0.88,1.0214,0.59,0.0,2.9,8.6,7.0,11.3,False
20071030,8,1.2,0.96,1.0172,0.28,0.93,0.0,8.5,6.9,9.4,False
20071031,4,2.3,0.7,1.0243,1.19,0.0,7.6,10.1,7.4,15.0,False
20071101,1,2.0,0.67,1.0299,1.27,0.0,8.1,7.0,2.9,13.7,False
20071102,2,0.9,0.78,1.031,1.04,0.0,6.7,6.5,0.2,13.7,False
20071103,4,0.7,0.86,1.0268,0.65,0.0,2.3,7.0,2.4,13.3,False
20071104,6,0.8,0.91,1.0214,0.52,0.0,3.0,8.3,4.7,10.0,False
20071105,5,0.8,0.68,1.0267,1.03,0.0,7.6,7.4,5.5,12.0,False
20071106,4,1.4,0.81,1.0229,0.61,0.0,3.3,4.9,2.5,9.2,False
20071107,6,0.8,0.86,1.0218,0.63,0.0,2.2,5.2,1.0,8.2,False
20071108,5,1.3,0.74,1.0172,0.92,0.08,5.9,8.6,1.7,13.9,False
20071109,7,1.7,0.87,1.0083,0.18,0.45,0.0,5.8,4.0,10.9,False
20071110,2,2.6,0.5,1.0102,1.1,0.0,7.2,6.6,-0.3,12.0,False
20071111,3,1.6,0.75,1.007,0.9,0.0,7.0,7.8,1.8,13.1,False
20071112,2,2.3,0.66,1.0125,0.92,0.0,6.6,5.3,3.0,10.8,False
20071113,5,0.7,0.61,1.0137,0.94,0.02,4.9,3.6,-3.2,11.7,False
20071114,8,1.0,0.91,1.0034,0.3,0.01,0.0,3.2,1.6,4.7,False
20071115,5,1.6,0.59,1.0127,0.67,0.0,1.8,3.7,1.7,7.5,False
20071116,4,1.8,0.68,1.0234,0.98,0.0,7.7,1.3,-3.8,5.8,False
20071117,7,2.8,0.71,1.0213,0.43,0.0,0.4,1.5,0.4,3.7,False
20071118,8,0.7,0.98,1.0152,0.23,0.33,0.0,0.8,0.0,1.4,False
20071119,8,1.2,0.86,1.0222,0.3,0.0,0.0,2.3,1.0,3.7,False
20071120,6,0.5,0.88,1.0255,0.38,0.0,1.5,1.1,0.0,3.8,False
20071121,8,2.1,0.83,1.0228,0.25,0.0,0.1,5.9,-2.3,8.8,False
20071122,8,1.8,0.83,1.019,0.1,0.0,0.0,10.8,8.4,11.7,False
20071123,6,1.6,0.79,1.0178,0.26,0.0,0.6,11.9,9.0,14.9,False
20071124,7,0.5,0.87,1.0199,0.3,1.91,0.0,11.7,9.0,14.7,False
20071125,7,1.3,0.84,1.0158,0.44,0.51,1.1,11.4,9.3,13.7,False
20071126,5,1.3,0.84,1.0188,0.51,0.0,3.3,4.8,3.2,11.4,False
20071127,5,0.7,0.94,1.0266,0.37,0.0,2.3,0.5,-1.8,4.0,False
20071128,1,1.1,0.85,1.0277,0.69,0.0,5.4,0.3,-2.6,4.6,False
20071129,3,0.7,0.93,1.0187,0.5,0.0,3.2,-2.1,-4.0,1.2,False
20071130,7,0.7,0.83,1.0152,0.67,0.0,5.2,0.4,-4.8,4.2,False
20071201,4,1.4,0.75,1.0166,0.72,0.08,7.3,5.4,-1.4,9.3,False
20071202,8,0.5,0.97,1.0177,0.06,0.15,0.0,5.2,3.9,7.0,False
20071203,7,1.3,0.92,1.0009,0.12,1.54,0.0,6.4,4.2,9.7,False
20071204,3,0.8,0.87,1.0159,0.48,0.0,3.0,2.7,1.6,6.2,False
20071205,6,0.4,0.94,1.0266,0.18,0.0,0.7,0.9,-1.6,3.4,False
20071206,3,0.4,0.94,1.0236,0.4,0.0,3.0,-0.1,-1.6,3.6,False
20071207,8,0.8,0.96,1.0117,0.19,2.09,0.0,3.6,-1.4,6.7,False
20071208,8,0.7,0.96,1.0104,0.23,0.01,0.3,5.2,4.2,6.5,False
20071209,7,0.7,0.92,1.0043,0.36,0.78,0.7,4.3,2.6,6.2,False
20071210,7,0.8,0.93,1.0053,0.3,0.0,0.1,4.4,2.8,5.1,False
20071211,8,0.9,0.93,1.0149,0.2,0.0,0.0,2.6,1.4,4.9,False
20071212,8,0.7,0.92,1.0241,0.16,0.05,0.0,3.6,1.5,4.7,False
20071213,3,1.1,0.76,1.0303,0.71,0.0,7.7,3.8,1.6,7.6,False
20071214,5,1.3,0.72,1.0287,0.53,0.0,3.0,0.5,-2.0,4.2,False
20071215,7,1.2,0.77,1.031,0.48,0.05,2.1,-1.2,-1.9,1.0,False
20071216,7,2.6,0.77,1.0339,0.39,0.01,1.0,0.1,-1.6,1.6,False
20071217,8,2.9,0.74,1.0372,0.22,0.01,0.0,-1.0,-1.4,-0.4,False
20071218,5,1.2,0.69,1.0384,0.38,0.0,2.0,-2.2,-2.8,-0.3,False
20071219,0,0.5,0.83,1.0396,0.68,0.0,7.3,-3.3,-6.9,1.1,False
20071220,8,0.8,0.98,1.0399,0.15,0.0,0.0,-5.1,-6.6,-3.5,False
20071221,8,1.0,0.96,1.0378,0.2,0.0,0.0,-5.4,-5.9,-3.9,False
20071222,8,0.7,0.97,1.0347,0.26,0.0,0.0,-5.4,-6.9,-4.3,False
20071223,6,0.8,0.89,1.0323,0.46,0.04,1.9,-2.8,-6.7,-0.6,False
20071224,8,0.8,0.95,1.0311,0.07,0.19,0.0,-1.6,-2.3,-1.0,False
20071225,7,0.7,0.87,1.031,0.41,0.13,1.8,-1.3,-3.1,0.9,False
20071226,8,1.4,0.92,1.0321,0.26,0.0,0.0,-1.5,-3.2,-0.2,False
20071227,8,0.8,0.86,1.0382,0.22,0.0,0.0,-0.9,-2.2,0.4,False
20071228,8,0.6,0.89,1.0384,0.19,0.0,0.0,-2.1,-2.5,-0.9,False
20071229,8,0.9,0.98,1.0324,0.12,0.0,0.0,-3.6,-3.9,-2.5,False
20071230,8,1.0,0.94,1.0284,0.14,0.0,0.0,-4.5,-5.5,-3.7,False
20071231,4,0.6,0.87,1.0281,0.41,0.0,2.4,-2.7,-4.3,0.6,False
20080101,8,0.6,0.98,1.0261,0.2,0.0,0.0,-3.0,-4.1,-2.6,False
20080102,7,0.9,0.89,1.025,0.37,0.0,0.5,-2.5,-5.5,-1.5,False
20080103,8,0.9,0.8,1.0239,0.15,0.0,0.0,-2.0,-2.3,-1.3,False
20080104,7,0.9,0.83,1.0281,0.22,0.09,0.0,-2.8,-3.6,-0.7,False
20080105,8,0.6,0.95,1.0247,0.17,0.74,0.0,-0.8,-3.7,0.2,False
20080106,8,0.8,0.98,1.0172,0.09,0.33,0.0,0.7,-0.1,2.1,False
20080107,8,0.6,0.98,1.0234,0.18,0.0,0.0,1.1,0.0,2.8,False
20080108,8,0.7,0.99,1.0286,0.26,0.0,0.0,1.0,0.2,2.8,False
20080109,8,0.7,0.98,1.0266,0.26,0.01,0.0,0.5,-1.4,1.8,False
20080110,8,0.6,0.99,1.0277,0.28,0.0,0.0,0.0,-1.2,1.6,False
20080111,7,0.7,0.96,1.0221,0.08,0.62,0.0,3.0,-0.1,4.2,False
20080112,7,0.7,0.94,1.0142,0.19,0.39,0.0,7.7,4.1,10.3,False
20080113,8,1.3,0.95,1.0207,0.11,0.74,0.0,5.6,4.8,8.2,False
20080114,7,1.0,0.92,1.0209,0.38,0.0,0.4,4.0,2.5,7.1,False
20080115,7,0.8,0.78,1.0196,0.28,0.07,0.2,6.5,0.2,8.6,False
20080116,8,2.0,0.86,1.0112,0.24,0.74,0.0,7.4,5.0,10.3,False
20080117,8,1.2,0.97,1.0166,0.1,1.3,0.0,5.7,5.5,7.0,False
20080118,6,0.7,0.95,1.0237,0.39,0.06,2.4,6.3,5.5,10.0,False
20080119,7,0.7,0.92,1.028,0.47,0.0,0.2,5.4,4.0,9.2,False
20080120,8,0.9,0.98,1.0285,0.29,0.0,0.0,1.9,1.0,4.2,False
20080121,7,2.5,0.8,1.0218,0.33,0.0,0.0,5.3,0.6,7.7,False
20080122,5,2.6,0.55,1.0132,0.24,0.0,1.3,7.6,5.7,8.8,False
20080123,0,1.7,0.46,1.0325,0.97,0.0,7.9,3.2,-0.4,8.1,False
20080124,1,0.7,0.66,1.0348,0.9,0.0,8.0,1.2,-3.1,7.9,False
20080125,4,0.6,0.85,1.0381,0.37,0.0,1.2,-0.3,-2.7,4.4,False
20080126,2,0.5,0.77,1.036,1.02,0.0,7.8,0.3,-5.0,7.4,False
20080127,5,0.9,0.74,1.0233,0.68,0.0,3.7,2.3,-3.2,7.7,False
20080128,6,1.0,0.77,1.0323,0.4,0.0,2.1,4.2,0.1,6.7,False
20080129,2,0.6,0.74,1.0315,0.91,0.0,7.2,2.9,-1.0,9.5,False
20080130,8,0.6,0.96,1.0256,0.16,0.0,0.0,0.6,-2.9,2.3,False
20080131,8,1.3,0.85,1.024,0.6,0.0,1.3,4.6,0.9,7.9,False
20080201,8,1.7,0.82,1.0165,0.2,0.0,0.0,6.0,0.5,7.5,False
20080202,8,1.1,0.89,1.0166,0.11,2.07,0.0,5.1,3.3,8.1,False
20080203,8,1.1,0.95,1.0285,0.2,0.65,0.0,1.9,1.0,3.7,False
20080204,8,0.5,0.97,1.0179,0.19,1.35,0.0,3.5,1.2,4.6,False
20080205,8,0.8,0.95,1.0227,0.2,0.08,0.0,6.3,4.2,7.7,False
20080206,5,0.8,0.93,1.0259,0.69,0.0,3.0,5.5,2.0,10.8,False
20080207,3,1.8,0.51,1.0322,1.15,0.0,7.0,5.3,0.2,11.9,False
20080208,1,2.3,0.6,1.0386,1.1,0.0,7.0,4.2,-2.2,9.8,False
20080209,2,1.4,0.69,1.0377,1.22,0.0,8.5,3.0,-1.6,9.1,False
20080210,1,1.9,0.67,1.0355,1.11,0.0,8.0,3.7,-1.6,8.8,False
20080211,2,1.2,0.69,1.0368,1.11,0.0,7.6,1.7,-1.9,6.9,False
20080212,2,1.2,0.71,1.038,1.16,0.0,7.8,0.6,-3.5,6.0,False
20080213,0,0.6,0.71,1.037,1.26,0.0,8.5,0.4,-4.8,7.4,False
20080214,0,0.7,0.66,1.0326,1.33,0.0,8.1,2.3,-4.9,11.5,False
20080215,8,1.2,0.73,1.0328,0.21,0.0,0.0,0.9,-2.2,2.5,False
20080216,1,1.4,0.44,1.0393,1.38,0.0,8.6,-0.8,-3.8,4.7,False
20080217,2,0.7,0.46,1.0437,1.39,0.0,8.1,-2.8,-7.7,2.0,False
20080218,1,1.1,0.59,1.0306,1.32,0.0,7.6,1.6,-7.0,10.7,False
20080219,0,1.2,0.55,1.027,1.42,0.0,8.8,5.2,-3.9,15.5,False
20080220,5,2.7,0.72,1.0271,0.83,0.0,3.7,4.7,-2.2,9.4,False
20080221,1,1.7,0.66,1.0279,1.29,0.0,8.4,6.2,0.2,12.8,False
20080222,2,2.3,0.65,1.0289,0.97,0.0,3.8,6.9,-1.4,13.8,False
20080223,5,0.8,0.7,1.0286,1.12,0.0,2.4,8.5,2.3,15.8,False
20080224,2,1.1,0.68,1.0285,1.39,0.0,8.6,9.9,1.0,18.8,True
20080225,1,2.0,0.59,1.0243,1.43,0.0,8.7,10.2,2.2,18.3,True
20080226,1,2.0,0.62,1.0202,1.53,0.0,9.0,9.3,0.6,18.6,True
20080227,6,1.7,0.72,1.0182,0.76,0.0,0.8,8.8,3.6,10.8,False
20080228,6,1.0,0.73,1.0246,0.47,0.0,0.0,8.0,5.3,10.7,False
20080229,6,2.8,0.83,1.0215,0.64,0.0,1.6,7.6,1.4,11.1,False
20080301,6,1.8,0.88,1.0048,0.13,0.46,0.0,8.3,5.9,10.7,False
20080302,3,2.8,0.59,1.0075,1.69,0.0,8.4,11.9,0.9,19.4,True
20080303,6,2.1,0.72,1.0107,0.87,0.12,3.5,10.8,3.2,15.4,False
20080304,8,2.8,0.93,1.0129,0.15,1.81,0.0,2.4,1.1,12.4,False
20080305,7,3.0,0.64,1.019,0.68,0.0,0.0,3.1,0.5,5.1,False
20080306,8,3.1,0.4,1.0254,0.6,0.0,0.9,1.9,0.3,3.6,False
20080307,8,1.3,0.74,1.017,0.32,0.26,0.0,2.4,0.0,4.9,False
20080308,8,1.0,0.9,1.0126,0.81,0.01,0.8,4.4,0.8,7.2,False
20080309,5,1.9,0.74,1.0123,1.24,0.03,4.8,6.7,3.6,11.1,False
20080310,7,1.2,0.8,1.008,0.75,0.42,1.3,8.0,5.7,11.6,False
20080311,6,0.6,0.91,1.0029,0.54,0.42,0.0,7.2,5.8,9.8,False
20080312,7,1.9,0.69,1.0057,1.5,0.0,6.1,9.1,1.3,14.5,False
20080313,3,1.1,0.52,1.0139,1.84,0.0,9.1,10.0,4.5,16.0,False
20080314,6,1.6,0.69,1.0151,1.02,0.0,1.6,9.2,1.7,14.2,False
20080315,8,1.0,0.68,1.016,0.43,0.0,0.0,10.2,6.9,11.8,False
20080316,7,2.4,0.82,1.0077,0.24,2.41,0.0,9.8,7.9,12.5,False
20080317,5,1.4,0.67,1.0045,1.52,1.98,5.4,10.5,3.7,16.4,False
20080318,7,1.1,0.87,1.0108,0.69,0.62,0.3,2.1,0.5,11.0,False
20080319,3,0.9,0.62,1.0127,1.95,0.0,7.9,3.4,-1.2,8.9,False
20080320,4,1.0,0.63,1.0117,1.57,0.0,7.9,3.3,-1.5,9.6,False
20080321,8,2.0,0.79,0.9951,0.88,1.22,0.7,3.6,-1.9,9.1,False
20080322,8,0.9,0.96,0.9923,0.56,1.79,0.0,1.0,0.5,4.6,False
20080323,8,1.1,0.9,0.9943,0.7,2.5,0.0,1.7,0.6,4.9,False
20080324,8,1.2,0.95,0.9944,0.45,1.15,0.0,0.8,0.5,2.5,False
20080325,3,1.4,0.69,1.0014,1.56,0.0,5.1,2.7,-0.5,7.9,False
20080326,3,1.8,0.56,1.0063,2.17,0.02,10.1,4.8,-3.7,10.1,False
20080327,8,1.3,0.91,1.0042,0.58,0.57,0.0,4.7,2.5,7.0,False
20080328,8,0.8,0.8,1.0142,0.73,0.01,0.0,8.2,4.4,10.5,False
20080329,4,1.4,0.74,1.0214,1.84,0.53,5.8,8.7,3.8,17.3,False
20080330,3,1.3,0.62,1.0211,2.12,0.0,8.2,10.7,3.5,17.4,False
20080331,2,0.9,0.57,1.0158,2.38,0.0,11.5,11.6,2.5,19.5,True
20080401,2,1.0,0.54,1.0188,1.93,0.0,8.5,12.7,5.4,19.0,True
20080402,7,0.7,0.91,1.0174,0.71,1.64,2.0,7.4,6.8,15.1,False
20080403,6,2.0,0.63,1.0173,1.5,0.01,3.2,7.8,3.7,14.0,False
20080404,3,2.2,0.42,1.0202,2.19,0.0,9.1,9.8,3.7,15.2,False
20080405,2,1.2,0.56,1.0121,2.15,0.0,9.1,8.2,1.5,14.3,False
20080406,4,1.7,0.58,1.0026,2.14,0.8,8.6,9.1,0.8,16.0,False
20080407,4,2.3,0.63,1.0002,2.35,0.03,9.5,12.1,6.1,17.0,False
20080408,8,0.9,0.83,1.0094,0.35,0.91,0.0,4.9,3.2,12.4,False
20080409,8,1.7,0.69,1.0045,1.32,0.08,1.8,10.7,4.8,15.5,False
20080410,8,1.0,0.9,1.0033,0.35,0.8,0.0,12.1,9.1,14.1,False
20080411,7,1.8,0.8,1.003,0.51,1.11,0.4,14.6,11.5,17.1,False
20080412,7,1.5,0.88,1.0098,0.79,3.79,0.6,9.7,7.7,15.4,False
20080413,7,0.6,0.81,1.0193,0.79,0.02,0.0,8.7,6.2,10.7,False
20080414,5,1.4,0.64,1.0149,1.88,0.0,6.4,10.7,4.5,16.4,False
20080415,4,1.1,0.65,1.0119,1.4,0.03,3.9,9.6,3.4,15.0,False
20080416,6,1.6,0.83,1.0154,1.34,0.1,3.4,7.0,4.0,14.7,False
20080417,6,1.4,0.63,1.0097,1.7,0.01,6.1,10.8,5.3,15.5,False
20080418,7,1.4,0.78,1.0034,0.97,1.19,0.8,10.9,7.2,12.9,False
20080419,3,2.6,0.62,1.0022,1.92,0.04,9.1,12.3,9.5,18.5,False
20080420,3,2.4,0.56,1.0081,2.81,0.0,11.2,14.8,5.8,21.1,True
20080421,6,1.9,0.81,1.0034,0.95,1.86,3.8,11.1,7.0,16.7,False
20080422,8,1.0,0.92,1.0036,0.69,0.5,0.0,9.7,7.1,11.7,False
20080423,5,1.2,0.73,1.0158,2.02,0.15,4.4,11.7,7.4,18.3,False
20080424,5,1.1,0.56,1.024,2.69,0.0,10.2,12.5,6.4,18.1,True
20080425,5,1.2,0.69,1.0253,1.54,0.38,5.6,10.4,5.9,17.6,False
20080426,5,1.6,0.66,1.0273,1.98,0.02,5.9,10.9,5.4,17.3,False
20080427,1,0.9,0.49,1.0239,2.79,0.0,13.0,13.4,4.3,20.2,True
20080428,1,3.1,0.47,1.0134,2.95,0.0,12.7,13.9,4.8,20.8,True
20080429,8,1.7,0.74,1.0077,0.62,0.28,0.0,10.4,7.9,14.2,False
20080430,7,1.7,0.74,1.0094,1.22,0.03,3.5,12.7,8.2,17.3,False
20080501,6,0.7,0.87,1.0158,1.42,0.39,4.5,11.9,9.6,17.2,False
20080502,3,0.7,0.55,1.0227,2.9,0.0,12.3,14.2,7.9,20.6,True
20080503,4,1.5,0.51,1.0236,2.85,0.0,11.1,15.2,7.3,21.6,True
20080504,6,1.2,0.5,1.0226,2.47,0.41,8.8,15.5,9.3,19.6,False
20080505,5,0.9,0.9,1.0243,0.84,1.3,2.4,9.9,9.0,15.4,False
20080506,4,0.9,0.69,1.0217,2.29,0.01,8.8,14.1,8.5,19.6,False
20080507,2,1.3,0.53,1.0216,2.9,0.0,12.7,14.7,7.2,20.0,True
20080508,2,1.0,0.49,1.0183,3.09,0.0,12.4,16.5,7.0,22.5,True
20080509,3,1.0,0.49,1.0171,2.92,0.0,12.6,17.6,9.4,23.1,True
20080510,4,2.0,0.52,1.0193,2.83,0.0,11.4,16.7,10.6,22.1,True
20080511,2,1.0,0.5,1.0205,2.89,0.0,13.1,15.6,9.3,21.0,True
20080512,1,1.1,0.49,1.0184,2.95,0.0,12.6,15.6,6.6,22.1,True
20080513,2,1.0,0.5,1.0152,3.08,0.0,12.5,16.7,7.2,23.5,True
20080514,1,1.7,0.48,1.0139,2.96,0.0,13.4,18.6,8.8,25.0,True
20080515,2,2.8,0.6,1.0129,3.04,0.08,12.4,17.9,10.2,24.6,False
20080516,6,3.1,0.62,1.0129,2.12,0.0,5.1,18.0,14.5,22.7,True
20080517,7,2.0,0.64,1.0108,1.47,0.53,1.1,18.7,15.4,21.0,False
20080518,7,0.9,0.91,1.0071,0.75,1.56,0.0,15.0,14.1,18.5,False
20080519,7,1.6,0.74,1.0069,1.86,3.78,3.8,16.7,14.0,22.5,False
20080520,8,1.2,0.9,1.0085,0.31,1.11,0.0,11.9,10.9,14.9,False
20080521,8,1.5,0.81,1.0115,0.74,0.05,0.0,12.9,11.5,15.2,False
20080522,7,1.1,0.74,1.0133,1.4,0.0,0.9,14.8,11.6,18.0,True
20080523,7,1.3,0.83,1.0143,1.17,0.13,2.5,14.9,13.1,17.9,False
20080524,4,1.9,0.64,1.014,2.41,0.0,4.8,17.4,12.2,22.0,True
20080525,5,2.8,0.55,1.0158,2.54,0.0,7.6,19.9,14.1,24.6,True
20080526,3,1.7,0.58,1.0168,2.64,0.0,8.4,20.4,14.0,26.4,True
20080527,1,2.0,0.47,1.0153,3.3,0.0,13.0,24.2,13.5,31.6,True
20080528,3,1.8,0.5,1.0142,3.04,0.0,12.2,24.3,15.5,31.1,True
20080529,2,1.7,0.59,1.0133,3.06,0.0,10.4,23.4,16.6,29.6,True
20080530,6,1.7,0.7,1.0127,1.82,0.06,4.6,20.0,18.2,28.0,False
20080531,2,2.8,0.65,1.0148,3.18,0.0,14.4,19.2,12.7,24.1,True
20080601,3,1.5,0.57,1.0144,2.94,0.0,12.0,22.9,14.8,28.3,True
20080602,7,1.7,0.71,1.0147,2.16,0.04,5.8,20.4,17.2,25.8,False
20080603,6,1.3,0.77,1.0127,1.33,0.69,0.4,19.8,15.8,22.6,False
20080604,7,1.3,0.77,1.0108,1.8,1.57,2.1,18.0,15.8,23.4,False
20080605,8,1.5,0.9,1.01,0.87,2.69,0.0,16.8,16.4,18.9,False
20080606,7,0.5,0.87,1.011,1.08,0.56,1.3,16.9,15.4,20.0,False
20080607,7,1.1,0.72,1.0108,2.28,0.77,4.7,18.7,14.7,23.7,False
20080608,5,1.2,0.72,1.015,2.24,0.06,5.9,18.3,14.9,22.7,False
20080609,6,1.3,0.77,1.0202,2.14,0.0,5.7,18.0,14.1,23.2,True
20080610,3,0.8,0.63,1.0188,3.02,0.0,11.1,20.6,14.5,26.2,True
20080611,2,1.9,0.57,1.0136,3.15,0.03,10.7,20.6,14.4,26.5,False
20080612,8,0.6,0.82,1.0111,0.6,0.28,0.0,16.3,15.8,19.8,False
20080613,8,1.2,0.88,1.0126,0.73,1.11,0.0,12.3,11.1,17.6,False
20080614,8,1.0,0.91,1.0159,0.82,0.99,0.0,10.8,10.4,14.2,False
20080615,5,0.8,0.69,1.0133,2.6,0.05,6.0,15.0,9.5,20.5,False
20080616,6,0.9,0.82,1.0133,0.96,0.09,0.3,15.3,12.0,18.7,False
20080617,7,1.8,0.92,1.0132,0.7,4.33,0.2,15.8,13.8,20.0,False
20080618,5,1.0,0.73,1.0159,2.08,0.07,5.6,18.7,15.1,23.6,False
20080619,1,1.6,0.55,1.0166,3.44,0.0,14.0,21.6,12.5,28.6,True
20080620,2,1.1,0.64,1.0187,2.86,0.38,11.1,21.4,15.0,29.7,False
20080621,2,0.8,0.59,1.0204,3.28,0.0,12.1,24.3,16.5,30.6,True
20080622,0,1.7,0.42,1.0193,3.46,0.0,14.6,25.4,16.9,32.2,True
20080623,1,1.5,0.51,1.0171,3.3,0.0,14.1,26.0,16.5,32.7,True
20080624,3,1.3,0.57,1.0161,3.17,0.0,9.6,26.3,18.3,32.2,True
20080625,1,1.2,0.6,1.016,3.13,0.0,13.0,26.8,19.5,32.2,True
20080626,3,1.4,0.6,1.0161,2.3,0.0,8.8,26.5,21.0,30.8,True
20080627,5,1.2,0.67,1.0164,2.55,1.8,7.8,23.1,20.6,28.8,False
20080628,3,1.1,0.67,1.0195,3.15,0.0,11.2,23.2,19.2,27.2,True
20080629,2,1.1,0.69,1.0183,3.11,0.0,11.0,25.1,17.3,30.2,True
20080630,4,1.1,0.65,1.0174,2.91,0.0,9.3,24.1,18.8,30.0,True
20080701,3,1.2,0.63,1.0173,3.1,0.0,12.4,24.3,18.0,29.0,True
20080702,2,1.0,0.67,1.0142,2.91,0.0,11.3,24.8,18.0,30.2,True
20080703,2,2.2,0.56,1.011,3.17,0.0,12.1,25.8,19.0,31.4,True
20080704,4,2.3,0.64,1.0112,2.59,0.58,9.6,23.7,20.7,30.6,False
20080705,3,1.0,0.66,1.0135,2.94,0.0,10.4,22.1,17.6,26.9,True
20080706,3,1.6,0.74,1.0125,3.09,1.25,12.1,21.8,16.3,29.9,False
20080707,6,2.3,0.79,1.0095,1.98,3.29,5.9,20.8,17.7,29.3,False
20080708,5,1.5,0.84,1.0162,1.17,0.94,3.9,16.6,14.5,19.2,False
20080709,2,1.1,0.63,1.0168,3.29,0.0,12.9,20.3,12.0,25.7,True
20080710,2,0.9,0.62,1.0165,3.22,0.0,13.3,22.9,15.0,28.5,True
20080711,1,1.9,0.61,1.0142,3.22,0.0,12.8,24.7,17.0,30.8,True
20080712,3,1.5,0.58,1.0111,2.93,0.07,12.1,24.7,17.5,30.5,False
20080713,5,1.4,0.88,1.0095,1.9,2.85,6.9,20.4,18.3,26.6,False
20080714,7,1.0,0.92,1.0163,0.9,0.81,1.4,15.6,13.6,20.2,False
20080715,4,0.8,0.63,1.0253,2.83,0.0,11.1,18.8,12.2,25.2,True
20080716,0,2.0,0.56,1.0198,3.25,0.0,14.6,21.0,12.3,27.3,True
20080717,5,1.6,0.56,1.0123,2.87,3.13,11.1,22.9,14.3,28.0,False
20080718,7,1.0,0.8,1.015,1.14,1.0,2.7,18.0,15.5,22.8,False
20080719,2,1.0,0.65,1.0166,3.03,0.0,9.7,21.5,15.3,26.9,True
20080720,3,1.9,0.68,1.0123,2.82,2.94,11.7,23.2,15.2,28.7,False
20080721,7,0.9,0.83,1.0172,0.66,0.1,0.1,16.7,16.0,23.5,False
20080722,5,1.6,0.82,1.0184,2.15,0.18,5.4,15.2,13.7,20.2,False
20080723,6,3.3,0.56,1.0162,1.66,0.0,5.1,16.7,10.6,21.2,True
20080724,2,2.0,0.59,1.0115,2.54,0.0,9.9,21.1,15.0,27.0,True
