DATE,TOURS_wind_speed,TOURS_humidity,TOURS_pressure,TOURS_global_radiation,TOURS_precipitation,TOURS_temp_mean,TOURS_temp_min,TOURS_temp_max,TOURS_picnic_weather
20070724,3.5,0.76,1.0127,1.97,0.0,18.6,14.0,23.3,True
20070725,3.9,0.72,1.017,3.06,0.0,18.0,12.6,23.5,True
20070726,5.6,0.72,1.0141,2.42,0.0,19.2,13.3,25.2,True
20070727,5.5,0.69,1.0173,2.52,0.02,20.2,15.3,25.1,False
20070728,4.2,0.8,1.0196,1.2,0.04,20.0,17.1,22.8,False
20070729,5.1,0.89,1.0186,0.84,0.48,18.4,15.2,21.5,False
20070730,2.5,0.66,1.0204,2.67,0.0,16.2,10.4,21.9,True
20070731,4.4,0.56,1.0173,3.18,0.0,16.9,10.5,23.3,True
20070801,4.8,0.61,1.0099,2.97,0.0,19.8,10.7,28.9,True
20070802,3.4,0.66,1.0164,1.94,0.0,17.2,12.7,21.8,True
20070803,1.4,0.68,1.0228,2.77,0.0,17.8,10.8,24.8,True
20070804,2.9,0.62,1.0203,3.13,0.0,20.0,11.9,28.0,True
20070805,2.2,0.59,1.0102,3.02,0.16,24.2,14.9,33.6,False
20070806,2.9,0.81,1.013,1.32,0.32,18.8,15.8,21.9,False
20070807,2.1,0.75,1.0158,2.1,0.02,16.5,10.3,22.7,False
20070808,3.4,0.8,1.0178,1.68,0.02,15.2,11.0,19.5,False
20070809,3.0,0.67,1.0194,2.29,0.0,15.8,9.8,21.9,True
20070810,2.9,0.74,1.0176,1.1,0.0,15.5,11.8,19.2,True
20070811,1.8,0.82,1.0154,0.8,0.0,18.2,16.1,20.4,True
20070812,2.5,0.74,1.0115,2.09,0.0,19.6,13.1,26.0,True
20070813,1.8,0.66,1.0135,2.08,0.0,17.9,12.5,23.3,True
20070814,5.2,0.81,1.009,1.16,0.36,17.9,11.5,24.3,False
20070815,5.2,0.88,1.0061,0.55,0.5,19.4,17.7,21.2,False
20070816,4.0,0.72,1.0161,2.11,0.02,17.2,12.5,22.0,False
20070817,3.0,0.72,1.0209,2.1,0.02,15.9,10.2,21.6,False
20070818,3.4,0.68,1.0151,2.08,0.18,15.8,10.0,21.7,False
20070819,4.8,0.83,1.0112,1.57,0.56,17.8,15.1,20.6,False
20070820,5.9,0.85,1.0059,1.21,2.2,15.2,12.2,18.3,False
20070821,3.0,0.87,1.0087,1.62,0.54,15.9,11.9,19.9,False
20070822,3.9,0.92,1.0103,0.36,0.98,15.8,14.5,17.0,False
20070823,3.1,0.92,1.0131,0.57,0.84,17.4,15.1,19.8,False
20070824,1.1,0.82,1.0223,1.44,0.02,19.0,15.4,22.6,False
20070825,3.1,0.76,1.0267,2.5,0.0,20.8,14.5,27.0,True
20070826,3.6,0.79,1.0249,1.03,0.0,20.9,17.0,24.8,True
20070827,5.6,0.71,1.0205,2.18,0.0,21.1,16.6,25.6,True
20070828,6.1,0.67,1.015,1.81,0.06,17.8,12.8,22.7,False
20070829,5.6,0.61,1.0153,1.65,0.0,17.0,13.0,20.9,True
20070830,3.5,0.64,1.0217,2.36,0.0,15.2,8.8,21.7,True
20070831,2.2,0.77,1.0236,1.36,0.0,16.9,11.3,22.5,True
20070901,2.1,0.74,1.0231,1.61,0.02,17.4,12.3,22.5,False
20070902,2.1,0.77,1.0208,2.02,0.02,16.0,10.2,21.8,False
20070903,2.8,0.84,1.0201,0.76,0.02,15.1,10.0,20.2,False
20070904,4.1,0.63,1.0268,2.17,0.0,14.4,9.5,19.2,True
20070905,3.2,0.63,1.03,2.5,0.0,13.9,7.5,20.3,True
20070906,3.0,0.79,1.0285,1.29,0.04,16.6,10.9,22.4,False
20070907,4.8,0.75,1.0276,1.56,0.0,18.8,15.9,21.8,True
20070908,3.8,0.68,1.0241,2.39,0.0,18.2,12.0,24.3,True
20070909,2.6,0.75,1.0223,1.28,0.0,17.2,12.1,22.3,True
20070910,2.6,0.74,1.0214,1.81,0.0,15.2,8.9,21.6,True
20070911,2.8,0.68,1.0236,1.96,0.0,15.3,10.0,20.6,True
20070912,5.1,0.67,1.0242,2.08,0.0,16.0,10.3,21.7,True
20070913,3.8,0.66,1.0203,2.28,0.0,17.0,10.2,23.8,True
20070914,1.8,0.68,1.0215,2.21,0.02,16.8,8.9,24.6,False
20070915,1.2,0.74,1.0232,2.02,0.0,16.9,9.6,24.2,True
20070916,2.0,0.64,1.0159,2.19,0.0,19.4,11.4,27.5,True
20070917,2.6,0.85,1.0127,0.7,0.26,16.2,12.8,19.7,False
20070918,2.8,0.72,1.0235,1.68,0.0,12.3,7.9,16.7,False
20070919,0.8,0.7,1.0258,2.02,0.0,11.0,4.1,17.9,False
20070920,1.8,0.69,1.0239,1.98,0.0,13.4,6.2,20.6,True
20070921,1.7,0.66,1.0199,1.82,0.04,16.0,7.8,24.3,False
20070922,1.7,0.89,1.0218,0.39,0.98,13.4,10.1,16.8,False
20070923,2.1,0.86,1.0215,1.36,0.0,15.8,11.0,20.7,True
20070924,3.6,0.78,1.0175,0.92,0.12,16.2,13.4,19.0,False
20070925,3.4,0.8,1.0183,1.66,0.82,13.1,7.2,19.0,False
20070926,4.1,0.82,1.0168,1.12,0.04,12.0,8.5,15.6,False
20070927,4.5,0.8,1.0136,1.04,0.0,10.7,5.6,15.8,False
20070928,3.4,0.78,1.0119,1.34,0.0,13.0,8.0,17.9,False
20070929,1.3,0.73,1.0155,1.55,0.0,11.5,4.2,18.8,True
20070930,3.2,0.78,1.0184,1.32,0.04,13.7,6.3,21.1,False
20071001,2.3,0.88,1.0184,0.86,0.04,19.5,15.5,23.5,False
20071002,1.5,0.93,1.0176,0.49,0.88,18.6,15.5,21.7,False
20071003,1.8,0.94,1.0171,0.69,0.1,17.0,13.2,20.7,False
20071004,4.0,0.93,1.0199,0.28,0.0,15.4,14.5,16.2,False
20071005,5.0,0.82,1.0187,1.19,0.32,17.4,14.0,20.8,False
20071006,2.8,0.8,1.0184,1.48,0.0,16.7,12.6,20.7,True
20071007,1.0,0.81,1.02,1.46,0.0,15.6,9.9,21.4,True
20071008,1.6,0.81,1.0242,0.97,0.0,15.1,11.1,19.1,True
20071009,2.5,0.77,1.0256,1.27,0.5,15.1,10.2,20.0,False
20071010,2.7,0.83,1.0231,1.3,0.02,14.4,11.0,17.7,False
20071011,3.0,0.85,1.026,1.11,0.0,13.2,9.3,17.0,False
20071012,2.4,0.87,1.0252,0.94,0.02,11.2,6.5,15.9,False
20071013,4.1,0.85,1.0226,0.82,0.02,12.5,9.2,15.8,False
20071014,2.0,0.85,1.0186,1.28,0.02,14.2,7.8,20.7,False
20071015,2.7,0.84,1.0184,1.24,0.02,14.1,9.1,19.1,False
20071016,3.2,0.78,1.0178,1.4,0.1,15.5,9.8,21.2,False
20071017,2.9,0.86,1.0217,0.91,0.64,15.2,12.3,18.2,False
20071018,3.3,0.74,1.0314,1.5,0.0,9.5,4.7,14.4,False
20071019,4.3,0.77,1.0323,1.38,0.0,8.9,4.7,13.1,False
20071020,4.3,0.74,1.0324,1.38,0.0,7.7,3.8,11.6,False
20071021,3.1,0.67,1.0286,1.43,0.0,6.5,0.6,12.4,False
20071022,3.2,0.72,1.0223,0.89,0.0,6.8,1.3,12.2,False
20071023,4.6,0.75,1.0196,1.32,0.0,5.1,0.6,9.6,False
20071024,5.9,0.71,1.0188,1.24,0.0,7.6,3.8,11.3,False
20071025,3.6,0.74,1.0189,0.36,0.0,7.9,5.8,10.0,False
20071026,1.9,0.77,1.0214,0.3,0.0,9.1,7.5,10.7,False
20071027,0.9,0.78,1.0285,0.36,0.0,9.7,8.2,11.2,False
20071028,2.3,0.8,1.0232,0.59,0.34,8.4,6.0,10.7,False
20071029,3.5,0.9,1.0157,0.36,1.74,10.7,8.3,13.1,False
20071030,2.5,0.87,1.0234,0.74,0.04,9.0,4.6,13.4,False
20071031,2.8,0.81,1.0299,1.15,0.0,7.6,2.7,12.5,False
20071101,3.2,0.83,1.0325,0.89,0.0,8.0,2.8,13.3,False
20071102,3.7,0.82,1.0324,0.31,0.0,11.2,10.7,11.6,False
20071103,3.4,0.89,1.0289,0.34,0.0,12.5,10.6,14.3,False
20071104,3.7,0.76,1.0268,0.74,0.0,12.4,10.6,14.1,False
20071105,2.2,0.77,1.0291,1.08,0.0,8.4,4.9,11.9,False
20071106,2.5,0.78,1.0328,1.04,0.0,8.5,4.2,12.9,False
20071107,2.4,0.85,1.0306,0.45,0.0,5.6,1.1,10.0,False
20071108,3.7,0.86,1.0235,0.24,0.02,9.7,8.3,11.1,False
20071109,3.3,0.73,1.0284,0.75,0.0,7.6,4.0,11.1,False
20071110,4.2,0.83,1.0273,0.29,0.02,6.6,1.9,11.4,False
20071111,4.8,0.79,1.0222,0.55,0.04,10.3,7.2,13.4,False
20071112,1.6,0.84,1.0243,0.38,0.0,6.7,4.8,8.6,False
20071113,3.8,0.86,1.0183,0.62,0.12,3.9,-1.3,9.1,False
20071114,4.1,0.8,1.0165,0.59,0.06,7.2,4.8,9.6,False
20071115,3.2,0.75,1.0252,0.92,0.0,2.4,-0.6,5.3,False
20071116,2.6,0.78,1.0289,0.91,0.0,0.0,-3.6,3.6,False
20071117,2.2,0.8,1.0255,0.89,0.0,0.2,-4.4,4.8,False
20071118,3.8,0.89,1.0074,0.35,0.84,1.0,-4.4,6.4,False
20071119,4.4,0.91,1.0037,0.19,0.7,5.5,1.9,9.1,False
20071120,3.1,0.94,1.0006,0.12,2.1,9.4,6.7,12.0,False
20071121,2.8,0.91,1.0052,0.62,0.0,10.4,8.2,12.7,False
20071122,2.0,0.92,1.0065,0.6,0.46,9.1,4.2,14.0,False
20071123,3.8,0.87,1.0178,0.21,0.62,7.4,6.6,8.3,False
20071124,3.1,0.82,1.0274,0.81,0.04,4.2,1.0,7.4,False
20071125,2.4,0.92,1.0274,0.33,0.0,5.4,0.8,10.0,False
20071126,1.2,0.91,1.0314,0.39,0.0,6.2,2.2,10.1,False
20071127,1.6,0.88,1.0291,0.42,0.0,7.4,5.8,9.0,False
20071128,1.9,0.81,1.0211,0.77,0.04,4.2,0.2,8.1,False
20071129,3.1,0.92,1.0145,0.21,0.16,4.8,1.4,8.2,False
20071130,3.3,0.95,1.0148,0.34,0.4,7.8,5.5,10.2,False
20071201,5.7,0.86,1.0133,0.48,0.0,9.1,6.9,11.3,False
20071202,8.8,0.87,1.0079,0.07,1.9,10.4,8.2,12.5,False
20071203,6.1,0.82,1.0108,0.51,0.02,9.9,7.9,11.9,False
20071204,3.4,0.89,1.0221,0.61,0.0,9.4,6.1,12.7,False
20071205,5.3,0.89,1.0206,0.21,0.08,11.2,10.2,12.3,False
20071206,6.2,0.93,1.0202,0.14,0.3,11.2,8.8,13.5,False
20071207,7.0,0.79,1.0123,0.48,0.06,11.2,8.9,13.4,False
20071208,5.8,0.9,1.008,0.1,1.08,8.6,4.6,12.6,False
20071209,8.7,0.79,0.9973,0.41,0.3,8.8,7.4,10.2,False
20071210,5.9,0.83,1.0132,0.28,0.04,7.6,6.9,8.3,False
20071211,2.7,0.86,1.0307,0.55,0.0,4.5,1.8,7.2,False
20071212,1.8,0.93,1.0365,0.39,0.0,0.6,-1.9,3.1,False
20071213,3.8,0.91,1.0368,0.26,0.0,2.0,-0.5,4.5,False
20071214,5.1,0.84,1.0343,0.66,0.0,1.8,0.1,3.5,False
20071215,5.4,0.78,1.03,0.66,0.0,-0.2,-1.8,1.4,False
20071216,4.2,0.82,1.0307,0.65,0.0,-2.0,-4.0,0.1,False
20071217,5.8,0.8,1.0271,0.48,0.0,-1.4,-3.2,0.3,False
20071218,3.8,0.8,1.0313,0.66,0.0,-1.0,-3.6,1.6,False
20071219,3.6,0.86,1.0341,0.64,0.0,-3.8,-5.6,-2.0,False
20071220,3.9,0.82,1.0298,0.65,0.0,-1.4,-5.4,2.5,False
20071221,3.1,0.78,1.025,0.61,0.0,1.4,-2.5,5.3,False
20071222,2.1,0.84,1.0252,0.21,0.0,0.6,-1.9,3.0,False
20071223,1.1,0.84,1.0288,0.61,0.0,2.8,-2.2,7.7,False
20071224,1.7,0.86,1.0277,0.65,0.0,1.8,-3.3,6.9,False
20071225,2.0,0.88,1.0213,0.35,0.12,0.9,-2.8,4.6,False
20071226,2.0,0.96,1.0302,0.27,0.02,3.0,1.0,5.1,False
20071227,1.6,0.97,1.0334,0.2,0.0,6.2,3.7,8.8,False
20071228,3.2,0.97,1.0286,0.21,0.02,5.2,3.5,6.8,False
20071229,4.3,0.92,1.0227,0.18,0.24,6.1,2.9,9.3,False
20071230,1.5,0.97,1.0297,0.25,0.0,2.8,1.1,4.5,False
20071231,1.3,0.99,1.0309,0.27,0.0,4.2,2.3,6.1,False
20080101,3.9,0.89,1.0217,0.55,0.0,2.7,0.9,4.5,False
20080102,5.2,0.9,1.0095,0.38,0.82,1.3,-1.1,3.8,False
20080103,3.6,0.94,0.997,0.23,0.2,3.6,0.2,7.1,False
20080104,5.2,0.92,1.0053,0.21,1.16,8.0,6.0,10.0,False
20080105,4.2,0.93,1.0073,0.18,0.7,9.4,8.0,10.9,False
20080106,3.5,0.96,1.0143,0.18,1.14,9.8,7.0,12.6,False
20080107,4.7,0.83,1.022,0.71,0.0,9.8,7.9,11.8,False
20080108,3.4,0.96,1.0203,0.21,0.1,6.4,4.4,8.4,False
20080109,4.0,0.89,1.0179,0.43,0.16,8.0,5.6,10.3,False
20080110,5.8,0.9,1.0136,0.22,0.0,6.6,1.7,11.4,False
20080111,7.3,0.84,1.0007,0.09,0.54,9.3,7.6,11.0,False
20080112,4.1,0.8,1.0147,0.72,0.0,6.2,2.9,9.5,False
20080113,4.8,0.8,1.0101,0.52,0.06,7.4,5.2,9.5,False
20080114,5.3,0.84,1.008,0.4,0.02,7.8,5.0,10.5,False
20080115,8.6,0.88,0.9994,0.13,2.12,8.4,7.2,9.6,False
20080116,4.3,0.9,0.9999,0.28,0.6,7.4,5.9,8.9,False
20080117,5.4,0.93,1.012,0.16,0.04,9.0,6.0,12.1,False
20080118,5.2,0.91,1.0232,0.17,0.02,10.8,8.5,13.1,False
20080119,3.7,0.81,1.0302,0.27,0.0,12.4,11.3,13.4,False
20080120,1.8,0.75,1.0292,0.24,0.0,11.3,10.2,12.4,False
20080121,4.8,0.84,1.0229,0.27,0.02,9.9,8.3,11.5,False
20080122,3.1,0.77,1.0275,0.78,0.0,9.0,7.1,10.9,False
20080123,2.1,0.86,1.0313,0.68,0.0,7.4,1.7,13.0,False
20080124,1.8,0.94,1.033,0.3,0.0,5.1,1.3,8.9,False
20080125,1.1,0.86,1.0414,0.93,0.0,5.1,-0.7,10.9,False
20080126,2.4,0.85,1.0388,0.99,0.0,4.2,-2.2,10.6,False
20080127,1.2,0.82,1.0366,0.96,0.0,4.1,-2.4,10.7,False
20080128,1.6,0.91,1.0342,0.89,0.0,1.8,-3.2,6.8,False
20080129,2.2,0.97,1.0289,0.26,0.0,-0.4,-2.0,1.2,False
20080130,2.1,0.96,1.03,0.17,0.16,2.1,-0.3,4.5,False
20080131,6.2,0.93,1.0208,0.62,0.82,4.0,-2.1,10.0,False
20080201,6.0,0.94,1.0068,0.14,0.92,7.8,4.5,11.0,False
20080202,2.1,0.84,1.0197,1.07,0.0,3.7,-0.9,8.3,False
20080203,5.5,0.75,1.0052,0.78,0.48,3.9,-1.7,9.5,False
20080204,5.2,0.83,1.0084,0.81,0.2,6.8,4.8,8.9,False
20080205,8.1,0.87,1.0153,0.17,1.0,8.9,5.0,12.8,False
20080206,3.3,0.82,1.0295,1.01,0.0,11.2,9.2,13.1,False
20080207,2.6,0.82,1.0351,1.11,0.0,7.6,1.8,13.5,False
20080208,4.1,0.72,1.031,1.17,0.0,8.8,2.6,14.9,False
20080209,2.6,0.73,1.0301,1.17,0.0,6.3,0.7,11.9,False
20080210,3.5,0.75,1.0303,1.19,0.0,6.5,0.4,12.6,False
20080211,3.9,0.78,1.0291,1.14,0.0,5.5,0.8,10.1,False
20080212,3.3,0.74,1.0311,1.18,0.0,5.8,0.2,11.5,False
20080213,3.0,0.8,1.0316,1.19,0.0,5.8,0.6,11.0,False
20080214,3.6,0.83,1.0317,1.21,0.0,5.3,0.1,10.5,False
20080215,5.3,0.93,1.0327,0.25,0.0,1.0,0.1,2.0,False
20080216,5.3,0.75,1.0354,1.34,0.0,2.2,-1.7,6.1,False
20080217,3.2,0.74,1.0353,1.27,0.0,3.0,-2.5,8.5,False
20080218,3.6,0.77,1.0288,1.32,0.0,5.3,-1.0,11.6,False
20080219,2.6,0.82,1.0211,0.56,0.28,5.3,-0.2,10.8,False
20080220,2.2,0.93,1.0206,0.33,0.26,9.0,7.1,10.9,False
20080221,1.9,0.94,1.0288,0.52,0.0,8.2,5.8,10.6,False
20080222,2.3,0.91,1.0308,0.72,0.0,10.2,7.0,13.4,False
20080223,1.4,0.85,1.028,1.02,0.0,10.5,5.3,15.7,False
20080224,3.3,0.77,1.0207,1.36,0.08,10.5,2.8,18.2,False
20080225,2.0,0.85,1.0215,0.74,0.02,12.4,9.5,15.2,False
20080226,4.3,0.91,1.0165,0.26,0.4,9.6,7.3,12.0,False
20080227,2.4,0.87,1.0211,0.73,0.14,8.1,5.2,11.0,False
20080228,3.2,0.94,1.0212,0.37,0.04,11.0,8.4,13.7,False
20080229,5.7,0.9,1.0205,0.39,0.38,12.2,10.8,13.5,False
20080301,6.3,0.78,1.0184,1.3,0.02,12.5,10.3,14.6,False
20080302,4.6,0.93,1.0189,0.6,0.1,10.4,7.2,13.6,False
20080303,4.6,0.81,1.0168,0.87,0.4,8.4,6.6,10.3,False
20080304,5.8,0.77,1.0224,1.15,0.0,5.2,2.7,7.7,False
20080305,4.2,0.68,1.0328,1.46,0.0,3.8,0.3,7.3,False
20080306,1.9,0.82,1.0271,0.75,0.0,3.4,-2.1,8.8,False
20080307,3.1,0.84,1.0176,0.64,0.12,8.0,5.7,10.2,False
20080308,3.2,0.84,1.0128,1.07,0.0,5.1,-0.1,10.4,False
20080309,5.4,0.86,1.0036,0.87,0.34,9.0,6.9,11.2,False
20080310,10.1,0.8,0.9906,0.66,1.16,7.6,4.3,11.0,False
20080311,7.6,0.9,1.0019,0.39,0.34,9.3,5.9,12.7,False
20080312,6.6,0.76,1.0138,1.22,0.04,10.9,9.3,12.5,False
20080313,4.1,0.8,1.0188,0.98,0.0,8.8,4.4,13.1,False
20080314,3.3,0.76,1.0152,1.33,0.0,12.5,8.8,16.2,False
20080315,4.7,0.82,1.0049,0.86,0.66,12.5,6.2,18.9,False
20080316,7.6,0.84,1.0052,1.07,0.76,11.2,8.7,13.8,False
20080317,3.6,0.81,1.0139,0.48,0.0,7.4,6.5,8.3,False
20080318,5.2,0.71,1.0167,1.68,0.0,5.0,1.4,8.6,False
20080319,4.3,0.7,1.0205,1.27,0.0,4.6,0.7,8.6,False
20080320,4.2,0.73,1.0196,1.33,0.02,4.2,-1.2,9.5,False
20080321,8.0,0.82,0.996,0.99,0.24,8.8,6.2,11.3,False
20080322,5.6,0.83,0.9959,1.06,0.16,4.2,1.3,7.2,False
20080323,3.9,0.77,1.0021,1.51,0.52,2.7,-1.0,6.4,False
20080324,3.5,0.88,1.0032,0.7,0.2,3.0,0.1,6.0,False
20080325,3.5,0.75,1.0103,1.54,0.02,5.8,1.4,10.3,False
20080326,4.4,0.88,1.002,0.8,0.84,8.6,6.0,11.2,False
20080327,3.0,0.78,1.0042,1.84,0.0,6.8,1.7,11.8,False
20080328,5.6,0.86,1.0085,0.68,0.32,8.6,3.6,13.6,False
20080329,4.3,0.69,1.0152,1.79,0.0,9.7,4.3,15.1,False
20080330,4.6,0.77,1.0076,0.52,0.36,9.8,8.3,11.2,False
20080331,3.8,0.83,1.0178,1.33,0.2,9.6,5.7,13.6,False
20080401,2.5,0.93,1.0265,0.84,0.0,7.5,1.6,13.4,False
20080402,4.0,0.85,1.0285,1.5,0.0,9.8,5.0,14.7,False
20080403,3.8,0.73,1.0283,1.68,0.0,12.4,8.6,16.1,False
20080404,2.2,0.74,1.0269,2.47,0.0,9.1,3.3,14.9,False
20080405,2.7,0.85,1.0147,0.95,0.02,7.7,2.9,12.5,False
20080406,3.5,0.84,1.006,1.48,0.18,5.0,0.7,9.2,False
20080407,2.2,0.72,1.0061,2.17,0.0,4.6,-1.3,10.6,False
20080408,3.6,0.68,1.0011,0.72,0.0,4.2,1.2,7.3,False
20080409,3.5,0.84,0.9974,0.68,0.7,5.8,4.2,7.4,False
20080410,2.7,0.72,0.9979,1.15,0.0,6.7,2.8,10.6,False
20080411,4.1,0.68,1.0049,1.94,0.0,8.3,2.7,13.9,False
20080412,4.2,0.82,1.0115,1.75,0.54,9.4,4.5,14.3,False
20080413,3.5,0.91,1.0123,0.74,1.46,9.0,7.4,10.7,False
20080414,3.6,0.78,1.0196,2.07,0.1,8.8,4.5,13.1,False
20080415,2.1,0.72,1.0227,2.19,0.0,7.7,1.7,13.7,False
20080416,4.2,0.59,1.015,2.71,0.0,7.4,0.8,14.1,False
20080417,5.9,0.76,0.9979,1.07,0.4,7.5,3.9,11.1,False
20080418,3.8,0.87,0.9901,0.78,0.2,9.0,5.8,12.3,False
20080419,3.9,0.73,0.9965,1.96,0.14,12.7,8.6,16.7,False
20080420,2.9,0.83,0.997,1.42,1.38,12.5,8.0,17.0,False
20080421,4.1,0.94,0.9981,0.48,2.4,11.0,9.6,12.4,False
20080422,2.6,0.86,1.0103,1.56,0.02,13.2,9.9,16.4,False
20080423,2.3,0.78,1.02,1.9,0.1,13.0,8.8,17.3,False
20080424,3.9,0.76,1.0265,2.42,0.0,11.4,5.3,17.5,False
20080425,1.7,0.76,1.0296,2.73,0.0,12.8,7.3,18.2,True
20080426,2.7,0.63,1.0235,2.92,0.0,14.7,7.1,22.3,True
20080427,3.2,0.71,1.0149,2.16,0.0,16.0,8.9,23.2,True
20080428,4.3,0.81,1.0094,1.68,0.26,12.5,9.6,15.4,False
20080429,6.9,0.84,1.0003,1.05,0.8,10.7,7.7,13.7,False
20080430,6.6,0.82,1.0009,1.79,0.32,11.1,8.0,14.2,False
20080501,4.3,0.81,1.0133,1.76,0.1,10.2,6.2,14.2,False
20080502,1.6,0.77,1.0212,2.47,0.0,12.1,4.8,19.4,True
20080503,2.9,0.72,1.02,2.79,0.0,17.4,10.1,24.6,True
20080504,2.5,0.71,1.0186,2.59,0.0,18.6,11.3,25.9,True
20080505,2.7,0.7,1.02,1.31,0.0,16.8,14.0,19.5,True
20080506,2.4,0.65,1.0187,3.08,0.0,16.0,9.8,22.2,True
20080507,3.2,0.69,1.0149,2.43,0.0,18.4,11.8,24.9,True
20080508,2.3,0.68,1.0119,2.54,0.02,16.8,9.6,24.0,False
20080509,1.8,0.68,1.0119,1.65,0.0,16.5,12.6,20.4,True
20080510,3.1,0.66,1.0133,2.25,0.0,18.4,13.3,23.4,True
20080511,3.0,0.61,1.014,3.13,0.0,18.0,11.0,25.1,True
20080512,1.8,0.73,1.0134,2.55,0.36,16.5,9.2,23.8,False
20080513,1.3,0.71,1.0126,2.65,0.04,16.6,9.3,23.8,False
20080514,2.8,0.69,1.0103,2.4,0.0,17.4,12.4,22.5,True
20080515,2.1,0.81,1.0088,2.16,0.46,17.3,12.2,22.4,False
20080516,1.9,0.84,1.0072,1.51,0.12,14.2,9.6,18.8,False
20080517,3.3,0.83,1.0072,2.22,1.08,14.9,10.8,19.0,False
20080518,2.5,0.78,1.0089,2.33,0.08,13.4,8.1,18.7,False
20080519,4.3,0.75,1.0117,1.82,0.0,12.4,8.8,16.0,False
20080520,2.9,0.64,1.0137,2.87,0.0,13.1,7.5,18.7,True
20080521,2.4,0.63,1.0132,3.19,0.0,14.5,8.2,20.8,True
20080522,1.4,0.65,1.0129,1.9,0.0,16.7,11.8,21.6,True
20080523,3.6,0.67,1.0085,2.16,0.04,15.7,9.2,22.2,False
20080524,2.2,0.89,1.0036,0.95,1.38,16.0,13.3,18.8,False
20080525,2.9,0.86,1.0071,1.73,0.84,15.2,9.9,20.5,False
20080526,2.7,0.82,1.0068,2.22,0.04,16.0,12.8,19.3,False
20080527,2.7,0.96,1.005,0.48,2.28,13.5,10.3,16.7,False
20080528,4.2,0.8,1.0087,2.25,0.0,17.5,13.2,21.8,True
20080529,1.5,0.84,1.0101,2.06,0.06,16.5,11.5,21.5,False
20080530,1.6,0.79,1.0116,2.54,0.14,16.8,10.9,22.7,False
20080531,2.5,0.92,1.014,1.61,2.4,16.8,11.8,21.7,False
20080601,3.6,0.84,1.0112,1.83,0.28,17.6,13.5,21.8,False
20080602,3.2,0.8,1.0104,2.11,0.08,18.8,15.0,22.6,False
20080603,3.5,0.82,1.016,1.19,0.0,16.4,13.6,19.3,True
20080604,2.2,0.7,1.0183,3.45,0.02,13.6,7.8,19.3,False
20080605,1.8,0.77,1.0163,2.12,0.0,14.4,8.0,20.7,True
20080606,3.4,0.74,1.0182,1.78,0.0,15.2,11.6,18.7,True
20080607,2.9,0.71,1.0199,2.67,0.0,13.4,7.6,19.2,True
20080608,3.2,0.7,1.0208,2.84,0.0,16.4,10.7,22.1,True
20080609,3.9,0.73,1.021,2.69,0.0,19.8,13.6,26.1,True
20080610,3.7,0.68,1.02,3.23,0.0,21.0,15.0,26.9,True
20080611,4.3,0.68,1.0208,3.03,0.0,19.7,15.6,23.8,True
20080612,3.5,0.76,1.0177,2.29,0.3,15.1,9.7,20.5,False
20080613,2.1,0.67,1.018,2.44,0.0,13.2,7.7,18.8,True
20080614,1.9,0.65,1.0163,2.28,0.12,15.6,11.3,20.0,False
20080615,1.1,0.8,1.0116,1.15,0.1,13.6,11.3,15.9,False
20080616,3.3,0.8,1.008,1.76,0.08,14.0,9.2,18.8,False
20080617,3.0,0.57,1.0132,3.0,0.0,17.4,11.2,23.5,True
20080618,3.4,0.64,1.0165,2.92,0.0,15.4,9.7,21.0,True
20080619,4.3,0.74,1.0169,2.21,0.0,17.2,11.0,23.5,True
20080620,3.0,0.72,1.0201,2.65,0.0,19.8,15.1,24.4,True
20080621,1.5,0.68,1.0176,3.39,1.1,20.6,12.7,28.6,False
20080622,3.5,0.77,1.016,2.21,0.0,22.9,18.2,27.6,True
20080623,2.8,0.82,1.0184,1.63,0.4,16.6,13.3,19.8,False
20080624,1.9,0.78,1.0146,2.58,0.02,22.0,15.5,28.6,False
20080625,3.3,0.68,1.0192,2.67,0.0,19.9,14.5,25.3,True
20080626,2.7,0.66,1.021,2.98,0.0,18.9,13.2,24.6,True
20080627,2.8,0.69,1.0234,3.23,0.0,17.6,11.0,24.2,True
20080628,2.2,0.78,1.0222,2.08,0.02,18.6,13.5,23.8,False
20080629,1.6,0.79,1.0201,1.76,0.0,19.2,14.6,23.7,True
20080630,1.7,0.67,1.0203,3.07,0.0,19.2,12.0,26.4,True
20080701,3.3,0.61,1.0121,3.36,0.2,22.8,13.7,31.8,False
20080702,2.5,0.88,1.0109,0.66,0.62,16.7,15.0,18.4,False
20080703,3.6,0.69,1.0144,2.82,0.08,18.0,13.7,22.4,False
20080704,2.5,0.63,1.0153,2.47,0.02,15.6,8.6,22.5,False
20080705,3.5,0.7,1.014,1.35,0.02,20.2,16.3,24.1,False
20080706,5.3,0.64,1.0107,2.47,0.0,17.4,12.0,22.8,True
20080707,6.9,0.76,1.0101,2.22,0.1,16.9,12.9,20.9,False
20080708,4.8,0.68,1.0164,2.25,0.0,18.2,12.8,23.6,True
20080709,3.3,0.66,1.0169,3.12,0.0,18.2,10.6,25.9,True
20080710,4.1,0.7,1.0126,2.89,0.52,20.8,13.7,28.0,False
20080711,4.1,0.75,1.0112,1.86,0.42,19.0,14.9,23.2,False
20080712,3.3,0.68,1.0126,1.94,0.0,17.2,12.9,21.4,True
20080713,2.2,0.61,1.0167,2.27,0.0,16.4,11.8,20.9,True
