DATE,DUSSELDORF_cloud_cover,DUSSELDORF_wind_speed,DUSSELDORF_wind_gust,DUSSELDORF_humidity,DUSSELDORF_pressure,DUSSELDORF_global_radiation,DUSSELDORF_precipitation,DUSSELDORF_sunshine,DUSSELDORF_temp_mean,DUSSELDORF_temp_min,DUSSELDORF_temp_max,DUSSELDORF_picnic_weather
20070628,5,5.5,11.6,0.64,1.0109,2.4,0.03,7.7,15.5,12.4,19.4,False
20070629,7,6.1,15.2,0.79,1.0122,0.83,0.11,0.1,15.4,14.1,18.5,False
20070630,7,4.2,9.7,0.77,1.0146,0.88,0.0,0.2,17.1,13.8,20.5,True
20070701,6,5.6,14.8,0.67,1.0085,2.18,0.0,6.3,20.9,16.8,26.6,True
20070702,6,4.8,12.6,0.75,1.007,1.97,0.7,5.0,17.9,14.7,21.3,False
20070703,6,4.9,11.8,0.82,1.004,1.22,0.52,1.3,15.6,13.2,18.1,False
20070704,6,5.3,15.5,0.88,1.0051,1.17,0.97,1.1,13.9,12.0,17.1,False
20070705,6,5.4,14.6,0.84,1.0104,1.43,0.88,2.2,15.5,12.8,19.1,False
20070706,7,7.6,18.4,0.71,1.0094,0.87,0.0,0.2,15.9,13.3,18.1,True
20070707,5,5.1,13.2,0.74,1.0159,1.95,0.09,5.0,16.2,11.0,21.3,False
20070708,4,1.9,7.6,0.61,1.0173,2.99,0.23,12.3,17.2,9.5,23.2,False
20070709,6,2.5,9.2,0.84,1.0133,1.64,0.21,3.3,14.7,12.0,18.6,False
20070710,4,3.3,10.2,0.75,1.0127,2.53,0.0,8.9,14.9,10.5,20.0,True
20070711,6,4.6,12.8,0.78,1.0133,1.28,0.09,1.6,14.9,11.0,19.3,False
20070712,7,5.1,11.8,0.81,1.0158,1.3,0.12,1.7,16.4,12.2,20.3,False
20070713,6,4.1,8.8,0.78,1.0155,2.0,0.0,5.4,21.0,16.7,26.5,True
20070714,3,5.2,11.4,0.64,1.0143,2.73,0.0,10.5,24.1,18.5,29.7,True
20070715,2,4.3,13.3,0.54,1.0132,3.01,0.0,12.7,26.1,16.3,35.2,True
20070716,4,4.6,10.4,0.44,1.0112,2.75,0.27,10.7,26.8,20.1,33.1,False
20070717,3,4.8,12.1,0.62,1.017,2.87,0.0,11.7,20.8,14.9,25.7,True
20070718,2,3.4,11.0,0.6,1.0192,2.72,0.0,10.6,20.1,14.1,25.3,True
20070719,4,2.2,6.6,0.67,1.0188,1.8,0.0,4.4,19.5,12.6,25.0,True
20070720,4,3.4,17.0,0.81,1.0143,2.14,1.15,6.5,19.2,14.9,24.6,False
20070721,5,2.7,8.4,0.64,1.0162,2.55,0.0,9.5,19.2,13.5,24.1,True
20070722,4,4.4,14.8,0.68,1.0122,2.61,0.0,10.0,17.8,11.9,22.8,True
20070723,6,4.1,12.1,0.75,1.0036,1.33,0.46,2.0,16.9,10.8,20.5,False
20070724,6,7.2,18.2,0.79,1.0033,1.43,0.23,2.5,16.4,13.6,19.6,False
20070725,4,4.6,12.4,0.67,1.0151,2.72,0.0,11.0,18.9,12.2,23.6,True
20070726,5,5.7,13.7,0.6,1.0112,1.83,0.43,4.8,21.1,15.8,26.6,False
20070727,5,6.0,14.3,0.66,1.0134,2.13,1.67,6.8,18.9,14.9,23.0,False
20070728,7,4.6,11.4,0.77,1.0142,1.45,0.52,2.7,18.1,15.1,21.8,False
20070729,6,4.6,15.0,0.85,1.0123,1.23,2.39,1.7,14.9,11.1,18.2,False
20070730,4,4.6,12.8,0.74,1.0182,1.74,0.28,4.4,13.0,9.3,17.6,False
20070731,4,2.9,8.9,0.71,1.0204,1.96,0.0,5.8,14.1,8.7,19.1,True
20070801,3,3.2,11.4,0.61,1.0165,3.0,0.0,13.9,17.1,8.3,23.7,True
20070802,7,2.9,7.2,0.75,1.0112,0.93,0.51,0.6,16.9,15.2,20.3,False
20070803,4,2.6,7.1,0.69,1.0222,2.5,0.0,9.9,17.6,12.8,21.9,True
20070804,1,2.9,7.4,0.64,1.0236,2.98,0.0,14.0,19.7,13.3,26.3,True
20070805,1,4.9,12.2,0.5,1.0159,3.0,0.0,14.3,23.2,14.7,29.2,True
20070806,4,4.8,13.6,0.56,1.0099,2.6,0.09,11.0,23.5,18.2,31.5,False
20070807,7,2.3,5.1,0.89,1.0144,0.64,0.33,0.0,18.0,15.7,19.0,False
20070808,7,3.7,9.4,0.8,1.0154,0.76,1.67,0.2,16.3,14.0,19.2,False
20070809,8,4.4,9.4,0.95,1.0136,0.64,3.68,0.0,15.6,13.4,17.5,False
20070810,8,3.5,6.7,0.92,1.0147,0.63,0.01,0.0,17.8,15.6,20.1,False
20070811,4,2.8,7.8,0.74,1.0151,2.51,0.0,10.7,17.1,12.1,21.6,True
20070812,3,1.7,6.3,0.73,1.0112,2.51,0.51,10.8,17.9,9.8,23.7,False
20070813,4,3.6,13.2,0.73,1.012,2.24,0.0,8.7,17.8,12.7,21.9,True
20070814,5,5.2,13.1,0.63,1.0098,2.16,0.03,8.2,20.0,11.6,26.3,False
20070815,7,7.3,17.6,0.77,1.0033,1.15,0.21,1.8,21.6,18.2,25.2,False
20070816,5,6.5,17.1,0.76,1.009,1.59,0.36,4.3,17.5,13.6,20.6,False
20070817,4,5.0,13.6,0.73,1.0179,1.82,0.01,5.9,15.4,11.6,20.2,False
20070818,4,2.9,8.1,0.71,1.0169,2.06,0.0,7.8,16.1,10.7,21.6,True
20070819,6,4.3,12.4,0.7,1.0095,1.35,0.03,3.0,18.1,15.1,24.1,False
20070820,7,4.0,9.8,0.86,1.0057,0.83,0.18,0.6,16.3,11.8,19.5,False
20070821,7,3.2,9.6,0.9,1.007,1.05,3.59,1.5,16.0,10.8,20.6,False
20070822,8,4.5,13.0,0.89,1.0056,0.58,0.34,0.0,16.5,15.3,18.4,False
20070823,6,3.2,8.4,0.76,1.0139,1.61,0.09,4.9,18.9,14.3,24.3,False
20070824,2,1.7,5.1,0.74,1.0228,2.49,0.0,12.1,19.6,12.4,26.2,True
20070825,3,1.9,6.1,0.84,1.0278,1.7,0.0,5.7,18.8,14.1,23.8,True
20070826,4,2.9,7.8,0.82,1.0269,1.47,0.0,4.2,18.3,14.6,22.9,True
20070827,4,1.7,6.0,0.75,1.024,1.76,0.0,6.3,14.8,10.3,19.2,True
20070828,6,2.0,6.5,0.73,1.0211,1.55,0.0,4.9,13.6,9.0,17.7,False
20070829,4,3.0,10.7,0.7,1.0189,1.72,0.0,6.2,13.0,7.2,18.6,True
20070830,5,3.1,9.1,0.77,1.0196,1.65,0.0,5.8,13.7,5.8,18.9,True
20070831,8,4.4,13.4,0.85,1.0188,0.68,0.74,0.3,16.1,14.4,19.3,False
20070901,7,3.4,8.0,0.83,1.0193,0.74,0.0,0.6,16.3,12.1,19.5,True
20070902,7,4.1,9.7,0.8,1.0173,0.51,0.68,0.0,16.3,11.8,19.7,False
20070903,6,4.6,12.0,0.75,1.0141,1.38,0.1,4.5,14.9,10.5,18.6,False
20070904,4,4.5,18.3,0.71,1.0235,1.73,0.01,7.5,12.6,8.9,17.0,False
20070905,6,1.9,7.7,0.8,1.0292,1.16,0.12,3.1,11.7,6.3,15.5,False
20070906,7,3.0,9.3,0.8,1.0275,1.37,0.05,4.7,16.1,12.8,21.7,False
20070907,6,3.6,10.0,0.8,1.028,0.67,0.01,0.5,16.1,11.6,19.5,False
20070908,6,2.8,8.6,0.87,1.0248,0.61,0.25,0.3,14.8,9.6,18.2,False
20070909,6,3.3,8.4,0.79,1.0214,0.88,0.0,1.6,14.4,9.0,17.7,False
20070910,7,5.1,13.3,0.86,1.015,0.76,0.69,1.0,13.5,10.6,16.3,False
20070911,7,3.8,8.8,0.79,1.021,1.05,0.0,2.8,14.4,11.6,18.0,True
20070912,6,1.4,10.2,0.81,1.0272,1.06,0.0,2.9,13.7,8.5,18.8,True
20070913,5,1.9,7.1,0.81,1.0258,0.91,0.0,2.0,13.6,7.6,18.2,True
20070914,4,3.2,10.5,0.78,1.0194,1.52,0.0,6.9,14.2,7.0,20.5,True
20070915,2,1.5,6.4,0.78,1.0246,1.78,0.0,9.6,13.2,7.7,18.0,True
20070916,3,4.7,9.5,0.72,1.0162,1.36,0.0,5.7,15.8,9.5,21.5,True
20070917,6,3.9,10.8,0.81,1.0099,0.79,1.27,1.5,15.6,12.1,20.9,False
20070918,5,4.3,11.4,0.78,1.0166,1.25,0.09,4.9,11.6,7.9,15.2,False
20070919,5,5.2,11.1,0.73,1.0236,1.4,0.02,6.4,11.5,6.2,15.6,False
20070920,7,5.6,10.8,0.67,1.022,0.58,0.0,0.5,14.6,11.4,18.1,True
20070921,6,4.3,9.7,0.65,1.0214,1.25,0.0,5.3,16.0,12.6,20.9,True
20070922,2,2.1,5.6,0.72,1.0224,1.75,0.0,10.6,15.6,10.9,23.0,True
20070923,2,2.2,7.7,0.79,1.0217,1.71,0.0,10.3,16.4,9.5,23.7,True
20070924,5,5.5,17.1,0.79,1.0149,1.22,0.15,5.4,16.0,12.0,21.7,False
20070925,3,5.1,11.2,0.79,1.0147,1.33,0.12,6.6,12.3,9.4,17.2,False
20070926,5,2.2,8.2,0.87,1.0142,0.8,0.0,2.1,10.3,7.2,14.9,False
20070927,7,4.5,11.1,0.88,1.0113,0.37,0.5,0.0,11.0,7.5,13.6,False
20070928,7,2.6,8.4,0.86,1.0061,0.5,0.0,0.4,13.3,11.5,15.3,False
20070929,8,5.3,10.4,0.93,1.0102,0.36,0.24,0.0,12.4,11.6,13.1,False
20070930,6,3.0,6.4,0.84,1.0225,1.11,0.0,5.1,12.6,9.1,17.0,False
20071001,7,2.5,7.9,0.91,1.0239,0.35,0.53,0.0,12.2,7.7,15.7,False
20071002,8,2.7,5.8,0.94,1.021,0.35,0.0,0.0,14.0,13.3,15.3,False
20071003,7,2.8,8.0,0.89,1.0187,0.54,0.46,0.8,16.2,13.2,20.7,False
20071004,5,2.0,6.5,0.87,1.0212,0.9,0.0,3.6,15.3,10.1,19.3,True
20071005,3,1.5,5.2,0.85,1.0249,0.95,0.0,4.2,11.8,6.0,16.5,False
20071006,0,2.3,7.4,0.84,1.024,1.48,0.0,10.5,11.0,5.5,17.3,False
20071007,0,1.5,6.9,0.81,1.0226,1.46,0.0,10.4,10.2,3.7,18.7,True
20071008,4,1.4,4.4,0.87,1.0242,0.96,0.0,4.6,10.1,3.9,16.3,False
20071009,6,1.7,5.9,0.88,1.0248,0.78,0.0,3.0,11.3,7.0,14.5,False
20071010,6,2.2,5.9,0.78,1.0242,1.11,0.0,6.6,13.5,9.1,17.7,False
20071011,4,2.1,6.5,0.85,1.0275,1.13,0.0,7.1,11.2,5.1,17.0,False
20071012,7,3.2,6.2,0.88,1.0243,0.37,0.0,0.2,12.8,10.9,16.7,False
20071013,4,1.9,6.5,0.78,1.0272,1.02,0.0,6.1,12.1,6.2,17.0,False
20071014,0,3.6,9.1,0.69,1.0238,1.33,0.0,10.4,11.1,4.6,17.6,False
20071015,2,4.4,10.5,0.7,1.0176,1.26,0.0,9.6,13.7,8.3,19.6,True
20071016,5,4.7,11.2,0.73,1.018,0.74,0.0,3.3,15.0,11.4,19.0,True
20071017,5,5.1,13.1,0.86,1.0163,0.27,0.31,0.0,12.4,8.5,16.0,False
20071018,4,3.4,10.9,0.81,1.0284,0.7,0.07,3.1,8.7,6.7,12.5,False
20071019,6,2.9,9.4,0.82,1.0333,0.35,0.01,0.3,8.0,2.1,10.9,False
20071020,4,1.6,6.0,0.8,1.0366,1.07,0.0,8.1,5.0,-0.6,10.6,False
20071021,6,2.1,6.1,0.9,1.0299,0.26,0.25,0.0,6.7,1.3,9.5,False
20071022,0,2.7,9.0,0.8,1.0286,1.15,0.0,9.7,4.4,-0.5,10.2,False
20071023,1,3.6,11.8,0.81,1.027,1.08,0.0,8.8,3.1,-2.2,9.2,False
20071024,7,3.9,10.4,0.81,1.0257,0.37,0.0,0.6,6.5,-1.0,9.6,False
20071025,7,3.7,9.6,0.83,1.0244,0.32,0.0,0.3,8.1,5.5,10.8,False
20071026,8,2.3,6.4,0.79,1.0231,0.23,0.0,0.0,8.5,7.4,9.6,False
20071027,8,1.8,4.7,0.83,1.0283,0.23,0.0,0.0,8.4,7.2,9.3,False
20071028,8,4.3,10.3,0.76,1.0228,0.23,0.0,0.0,9.4,8.3,11.3,False
20071029,8,4.0,9.8,0.89,1.0134,0.22,2.69,0.0,9.1,8.0,10.1,False
20071030,4,2.5,6.3,0.87,1.0186,0.66,0.0,4.1,8.5,1.9,12.4,False
20071031,3,2.8,7.1,0.92,1.0303,0.64,0.0,3.9,5.3,0.4,10.7,False
20071101,7,3.1,6.6,0.86,1.0322,0.21,0.02,0.0,8.9,5.4,11.5,False
20071102,8,2.3,4.1,0.97,1.0325,0.21,0.27,0.0,11.8,10.5,13.1,False
20071103,8,2.6,6.0,0.93,1.0287,0.2,0.11,0.0,12.6,9.4,13.6,False
20071104,7,1.8,6.8,0.83,1.0287,0.2,0.0,0.0,9.6,8.0,11.2,False
20071105,7,3.3,10.0,0.8,1.027,0.28,0.26,0.4,9.2,7.4,11.3,False
20071106,4,4.6,14.9,0.81,1.0258,0.55,0.12,3.4,7.9,6.0,10.5,False
20071107,7,6.2,15.3,0.88,1.0217,0.19,0.6,0.0,8.6,6.6,10.2,False
20071108,6,5.2,16.8,0.9,1.0146,0.22,1.12,0.1,9.3,5.9,11.7,False
20071109,6,6.3,17.4,0.84,1.0143,0.43,0.42,2.1,5.3,3.6,7.9,False
20071110,8,5.3,15.3,0.87,1.0144,0.32,1.92,1.0,7.3,5.0,10.0,False
20071111,6,6.5,16.9,0.86,1.0094,0.37,0.5,1.5,8.1,3.2,11.0,False
20071112,4,5.0,11.3,0.78,1.0186,0.62,0.05,5.2,5.6,3.0,9.6,False
20071113,7,4.5,10.3,0.9,1.0112,0.2,0.84,0.1,4.2,2.7,5.3,False
20071114,4,3.8,9.6,0.82,1.0131,0.48,0.0,3.3,2.7,1.0,4.8,False
20071115,4,2.3,8.5,0.83,1.026,0.58,0.0,5.0,1.6,-1.0,5.2,False
20071116,6,2.0,5.9,0.85,1.0293,0.16,0.0,0.0,1.8,-2.5,4.6,False
20071117,4,2.0,6.6,0.86,1.0273,0.34,0.0,1.6,3.1,0.2,7.6,False
20071118,3,3.9,12.3,0.85,1.0151,0.47,0.0,3.5,3.2,-2.3,7.5,False
20071119,6,6.5,13.6,0.79,1.0097,0.2,0.04,0.2,4.2,2.8,5.4,False
20071120,8,6.1,13.0,0.68,1.011,0.21,0.0,0.3,7.8,4.7,11.1,False
20071121,6,6.0,13.8,0.75,1.0074,0.18,0.04,0.1,9.1,7.2,11.2,False
20071122,4,4.8,9.5,0.86,1.0076,0.51,0.0,4.7,9.0,6.7,12.8,False
20071123,6,2.7,11.3,0.9,1.0155,0.15,0.03,0.0,5.8,-0.8,8.0,False
20071124,5,3.1,12.3,0.86,1.0245,0.4,0.15,2.9,2.7,-1.5,6.7,False
20071125,7,6.1,14.4,0.87,1.0181,0.27,0.43,1.1,6.1,4.4,9.0,False
20071126,7,4.6,9.7,0.81,1.0255,0.21,0.07,0.5,4.4,3.2,6.1,False
20071127,6,2.6,6.0,0.85,1.0287,0.14,0.0,0.0,4.4,1.8,6.9,False
20071128,6,4.2,8.8,0.82,1.0221,0.35,0.0,2.4,3.9,1.9,6.5,False
20071129,8,5.6,12.3,0.88,1.0098,0.14,0.68,0.0,4.7,2.1,6.9,False
20071130,7,5.5,11.6,0.91,1.0095,0.13,1.87,0.0,6.3,2.1,9.3,False
20071201,5,7.0,16.3,0.8,1.0052,0.42,0.17,4.2,8.9,7.3,11.2,False
20071202,6,9.5,21.1,0.82,0.997,0.12,1.03,0.0,9.1,6.5,11.2,False
20071203,6,7.0,16.6,0.79,0.9958,0.25,0.72,1.4,7.1,4.0,9.0,False
20071204,7,4.5,10.1,0.89,1.0149,0.12,0.1,0.0,6.3,4.2,8.3,False
20071205,7,7.1,15.6,0.81,1.0144,0.12,0.11,0.0,11.4,7.8,13.5,False
20071206,7,7.2,13.8,0.88,1.0109,0.12,1.23,0.0,10.1,8.0,12.7,False
20071207,6,8.7,19.8,0.81,0.9977,0.2,0.34,0.8,9.9,5.8,13.8,False
20071208,7,7.0,16.4,0.8,1.0039,0.12,0.69,0.0,6.3,4.8,7.1,False
20071209,5,6.8,12.9,0.81,0.9891,0.34,0.63,3.1,7.8,6.1,9.2,False
20071210,8,4.4,10.4,0.92,0.9991,0.11,0.22,0.0,6.6,5.8,7.4,False
20071211,6,4.8,14.3,0.84,1.0237,0.25,0.0,1.6,5.4,-0.3,7.3,False
20071212,7,1.9,5.3,0.88,1.0369,0.11,0.0,0.0,4.0,0.4,6.0,False
20071213,4,2.3,6.3,0.87,1.0417,0.4,0.0,4.5,2.9,-2.2,6.7,False
20071214,7,2.7,8.9,0.74,1.0401,0.11,0.0,0.0,1.8,-2.9,2.9,False
20071215,5,3.0,9.3,0.78,1.0381,0.11,0.0,0.0,1.0,-2.0,2.9,False
20071216,1,3.1,9.1,0.79,1.0389,0.52,0.0,7.3,-1.0,-4.0,2.9,False
20071217,2,3.5,7.6,0.78,1.0374,0.32,0.0,2.9,-0.7,-3.5,2.7,False
20071218,1,2.2,5.1,0.83,1.0378,0.45,0.0,5.7,-1.0,-4.2,2.6,False
20071219,0,1.4,3.1,0.87,1.04,0.5,0.0,6.8,-1.8,-5.5,4.2,False
20071220,3,1.7,3.8,0.98,1.0372,0.11,0.0,0.0,-4.3,-6.4,-2.8,False
20071221,0,1.4,6.6,0.87,1.0303,0.49,0.0,6.7,-3.7,-9.2,4.3,False
20071222,0,2.9,7.3,0.79,1.0276,0.5,0.0,6.9,-1.1,-5.6,3.4,False
20071223,6,2.9,9.0,0.81,1.0295,0.11,0.0,0.0,0.4,-2.6,2.0,False
20071224,6,4.8,11.5,0.91,1.0289,0.32,0.0,2.9,1.0,-0.4,1.9,False
20071225,7,8.2,14.6,0.77,1.0219,0.11,0.01,0.0,1.1,0.1,2.7,False
20071226,8,4.1,9.6,0.88,1.0266,0.11,0.02,0.0,2.0,-0.1,3.6,False
20071227,7,5.0,9.9,0.85,1.0322,0.16,0.0,0.4,3.8,1.2,5.3,False
20071228,5,6.5,14.1,0.82,1.0271,0.45,0.04,5.6,6.1,3.2,9.9,False
20071229,5,7.1,14.0,0.84,1.0165,0.15,0.05,0.3,4.8,2.1,7.6,False
20071230,7,5.1,13.3,0.84,1.0221,0.11,0.2,0.0,5.6,4.3,6.8,False
20071231,7,1.4,3.4,0.92,1.0294,0.11,0.0,0.0,3.5,0.8,5.7,False
20080101,4,1.8,4.3,0.92,1.0268,0.36,0.0,3.5,0.7,-4.2,6.6,False
20080102,2,3.3,11.0,0.8,1.021,0.51,0.0,6.7,-1.6,-6.1,3.0,False
20080103,7,4.6,11.7,0.66,1.0093,0.27,0.07,1.7,1.1,-0.5,2.5,False
20080104,6,6.3,15.5,0.62,1.0102,0.16,0.27,0.3,3.2,1.7,4.7,False
20080105,7,6.9,16.3,0.82,1.0045,0.12,0.58,0.0,6.3,3.9,9.1,False
20080106,4,4.2,9.9,0.84,1.0111,0.26,0.21,1.5,5.0,1.9,8.1,False
20080107,6,8.7,22.7,0.77,1.0112,0.25,0.25,1.4,7.0,3.2,9.5,False
20080108,4,5.7,11.3,0.81,1.0195,0.17,0.01,0.3,5.8,2.6,8.3,False
20080109,5,5.8,10.7,0.84,1.0141,0.14,0.6,0.1,5.4,4.5,6.5,False
20080110,6,6.5,12.9,0.76,1.013,0.21,0.01,0.7,7.2,3.8,11.0,False
20080111,7,7.1,14.3,0.74,1.0026,0.16,0.28,0.2,10.7,9.0,12.7,False
20080112,6,6.5,17.5,0.78,1.0068,0.2,0.02,0.6,6.5,2.3,9.5,False
20080113,2,6.7,16.0,0.75,1.0155,0.58,0.0,7.0,4.5,2.3,8.3,False
20080114,6,7.8,14.7,0.75,1.0071,0.3,0.0,1.7,6.3,2.8,8.9,False
20080115,7,9.5,19.3,0.74,0.9992,0.13,0.35,0.0,8.8,7.5,10.1,False
20080116,7,5.9,17.1,0.78,0.9968,0.21,0.38,0.6,8.1,5.4,10.1,False
20080117,7,5.4,13.9,0.85,1.0069,0.22,0.54,0.6,6.9,3.7,9.6,False
20080118,8,7.2,15.9,0.83,1.0125,0.14,0.24,0.0,9.5,8.3,12.8,False
20080119,8,8.4,17.1,0.9,1.0192,0.14,0.62,0.0,12.2,11.6,12.9,False
20080120,8,8.6,16.5,0.87,1.0212,0.14,0.04,0.0,11.8,10.6,12.9,False
20080121,8,9.2,23.3,0.84,1.0136,0.15,1.14,0.0,9.6,7.6,10.9,False
20080122,5,4.9,15.7,0.8,1.02,0.49,0.0,4.2,5.1,0.1,9.7,False
20080123,6,4.9,9.8,0.84,1.0299,0.15,0.02,0.0,4.7,-0.2,8.3,False
20080124,7,5.2,14.6,0.81,1.0283,0.15,0.23,0.0,8.1,1.6,9.7,False
20080125,4,5.8,13.1,0.8,1.0373,0.6,0.0,5.7,4.8,-0.3,8.5,False
20080126,6,6.4,14.7,0.78,1.0337,0.55,0.0,4.7,7.5,5.2,10.9,False
20080127,8,5.2,11.7,0.84,1.0313,0.16,0.0,0.0,7.6,6.5,8.5,False
20080128,8,2.7,6.2,0.8,1.0343,0.16,0.0,0.0,7.7,6.2,8.7,False
20080129,7,2.5,5.5,0.78,1.0295,0.17,0.0,0.0,5.1,-0.2,6.5,False
20080130,6,3.2,8.0,0.92,1.0246,0.17,0.5,0.0,2.6,-1.0,4.4,False
20080131,6,8.2,21.1,0.8,1.0148,0.28,0.68,0.7,3.4,-1.0,6.8,False
20080201,6,8.0,18.7,0.8,0.9983,0.31,0.69,1.0,5.4,3.0,7.1,False
20080202,5,6.5,18.0,0.82,1.0131,0.47,0.15,2.8,2.1,0.1,5.4,False
20080203,3,6.8,15.6,0.66,1.0143,0.68,0.0,5.8,2.6,-0.5,6.8,False
20080204,6,6.3,14.0,0.75,1.0053,0.19,0.6,0.0,5.0,2.7,6.3,False
20080205,6,7.3,14.9,0.84,1.0108,0.19,0.54,0.0,6.6,2.2,11.8,False
20080206,6,6.8,17.3,0.82,1.0189,0.22,0.2,0.1,7.9,2.1,11.5,False
20080207,2,2.9,6.3,0.78,1.0373,0.77,0.0,6.5,4.4,-0.2,9.7,False
20080208,2,4.3,8.9,0.53,1.0373,0.95,0.0,9.2,6.8,2.1,13.2,False
20080209,1,4.5,11.0,0.43,1.0357,0.97,0.0,9.3,7.5,1.2,13.6,False
20080210,2,1.9,6.5,0.66,1.0365,0.95,0.0,8.8,5.2,-0.7,13.8,False
20080211,1,1.2,4.2,0.73,1.0362,0.96,0.0,8.8,6.1,-1.3,15.9,False
20080212,0,1.9,6.9,0.76,1.0358,1.0,0.0,9.2,4.8,-1.8,13.2,False
20080213,5,2.3,5.8,0.94,1.0371,0.64,0.0,3.8,1.8,-1.1,8.0,False
20080214,8,3.1,7.6,0.92,1.0376,0.22,0.0,0.0,2.2,-0.2,4.2,False
20080215,3,4.6,11.1,0.63,1.0396,1.02,0.0,8.8,2.6,-2.5,5.1,False
20080216,1,2.9,7.3,0.61,1.045,1.08,0.0,9.5,-0.7,-5.8,5.3,False
20080217,2,2.8,8.5,0.52,1.0411,1.1,0.0,9.6,0.9,-3.8,8.1,False
20080218,3,1.3,3.4,0.79,1.0349,1.02,0.0,8.2,-0.5,-5.7,5.6,False
20080219,3,2.1,5.1,0.85,1.0271,0.87,0.0,5.9,2.3,-3.5,8.4,False
20080220,6,4.1,8.7,0.81,1.0204,0.25,0.0,0.0,4.5,-0.9,7.4,False
20080221,7,5.1,12.1,0.85,1.0229,0.25,0.11,0.0,7.0,1.2,10.2,False
20080222,8,7.3,15.6,0.83,1.0233,0.26,0.0,0.0,9.4,8.4,10.6,False
20080223,6,4.3,9.6,0.8,1.0272,0.42,0.0,0.8,9.2,5.6,12.3,False
20080224,6,4.0,7.7,0.8,1.0208,0.53,0.22,1.6,8.9,7.1,11.9,False
20080225,5,3.6,10.9,0.77,1.0205,1.09,0.0,7.7,8.8,5.1,11.0,False
20080226,7,7.2,16.8,0.8,1.0096,0.27,0.31,0.0,10.7,7.2,13.6,False
20080227,3,5.0,11.9,0.76,1.0169,0.73,0.0,3.3,6.6,1.4,10.0,False
20080228,6,2.6,7.2,0.78,1.0213,0.51,0.0,1.2,6.5,0.4,11.1,False
20080229,8,5.1,20.1,0.84,1.0132,0.39,0.94,0.4,8.3,6.9,10.0,False
20080301,7,10.3,29.0,0.71,1.0015,0.53,0.09,1.0,9.1,6.8,11.0,False
20080302,7,7.1,19.6,0.73,1.0074,0.59,0.34,1.3,9.9,7.4,12.4,False
20080303,6,5.5,15.5,0.7,1.0099,0.78,0.09,2.7,6.4,1.3,9.1,False
20080304,6,3.9,15.9,0.77,1.0177,0.89,0.07,3.6,3.5,0.4,7.9,False
20080305,2,3.4,8.4,0.68,1.0301,1.34,0.0,7.9,2.1,-0.6,6.6,False
20080306,8,4.6,9.2,0.79,1.0237,0.35,0.0,0.0,5.2,1.1,7.5,False
20080307,8,4.1,9.2,0.79,1.0155,0.35,0.0,0.0,7.5,6.3,9.4,False
20080308,4,4.1,10.5,0.69,1.011,1.35,0.0,7.5,6.5,0.7,10.7,False
20080309,7,7.0,13.5,0.71,1.0021,0.36,0.01,0.0,8.6,5.5,10.0,False
20080310,6,8.9,20.4,0.66,0.99,0.84,0.13,2.6,7.9,5.5,10.4,False
20080311,7,9.2,18.3,0.77,0.9889,0.65,0.66,1.2,8.5,5.9,12.0,False
20080312,6,10.1,23.6,0.67,0.9973,0.82,0.19,2.3,8.2,5.7,11.3,False
20080313,6,7.0,15.4,0.7,1.012,0.74,0.43,1.7,7.7,5.3,10.3,False
20080314,6,4.6,13.1,0.74,1.0111,1.19,0.0,5.1,8.1,2.2,12.3,False
20080315,5,3.4,8.5,0.74,1.0096,1.06,0.3,3.9,8.5,0.2,15.3,False
20080316,8,3.8,11.5,0.88,1.0004,0.4,1.03,0.0,9.3,5.2,10.9,False
20080317,7,5.1,10.5,0.73,1.0122,0.62,0.03,0.8,5.1,1.9,7.1,False
20080318,4,4.6,12.0,0.73,1.0148,1.36,0.01,6.1,4.1,-0.1,8.5,False
20080319,6,4.5,12.5,0.75,1.0157,0.92,0.0,2.5,4.3,2.4,7.1,False
20080320,7,6.3,19.3,0.84,1.0105,0.42,1.27,0.0,4.3,1.7,7.5,False
20080321,7,6.4,26.6,0.9,0.9823,0.67,0.91,0.9,3.6,0.8,6.5,False
20080322,8,3.6,12.2,0.89,0.9904,0.52,0.17,0.2,2.1,-0.7,5.8,False
20080323,3,2.9,7.1,0.61,1.0002,1.93,0.0,10.7,0.7,-3.6,5.2,False
20080324,7,3.8,13.2,0.81,0.9956,0.84,0.35,1.7,0.7,-1.6,5.8,False
20080325,6,5.8,15.0,0.81,1.002,1.07,0.18,3.1,1.4,-0.3,5.6,False
20080326,8,2.5,7.6,0.91,1.0023,0.46,0.26,0.0,2.3,0.3,3.7,False
20080327,7,2.7,8.5,0.89,1.0012,0.58,0.1,0.3,5.5,2.9,9.1,False
20080328,7,6.4,18.2,0.77,1.0069,0.95,0.6,2.1,7.6,3.9,11.9,False
20080329,5,7.6,16.1,0.63,1.0137,1.27,0.0,4.2,9.4,7.1,12.9,False
20080330,7,5.7,16.0,0.62,1.0074,0.93,0.37,1.9,10.8,8.7,18.2,False
20080331,6,3.1,9.1,0.72,1.0163,0.98,0.0,2.1,10.4,5.2,14.4,False
20080401,4,5.3,15.8,0.77,1.0208,1.25,0.05,3.8,9.2,3.2,14.9,False
20080402,6,5.1,13.2,0.82,1.0211,0.65,0.51,0.4,8.6,5.7,11.2,False
20080403,7,4.2,9.5,0.83,1.0258,0.56,0.19,0.1,7.2,5.6,9.5,False
