DATE,BUDAPEST_cloud_cover,BUDAPEST_humidity,BUDAPEST_pressure,BUDAPEST_global_radiation,BUDAPEST_precipitation,BUDAPEST_sunshine,BUDAPEST_temp_mean,BUDAPEST_temp_max,BUDAPEST_picnic_weather
20070623,5,0.52,1.0107,2.94,0.0,11.3,22.0,28.6,True
20070624,3,0.43,1.016,3.22,0.0,13.5,23.0,28.9,True
20070625,2,0.46,1.0091,3.11,0.0,12.6,26.5,32.8,True
20070626,4,0.47,1.0037,2.67,0.0,9.3,21.1,30.5,True
20070627,4,0.45,1.0073,2.75,0.0,9.9,19.4,22.9,True
20070628,5,0.45,1.0122,2.3,0.0,6.8,18.7,23.3,True
20070629,5,0.41,1.0164,2.58,0.0,8.7,20.4,25.0,True
20070630,6,0.54,1.0166,1.9,0.0,4.4,20.7,25.9,True
20070701,4,0.42,1.015,2.92,0.0,11.2,24.4,30.2,True
20070702,3,0.41,1.0098,2.94,0.06,11.4,27.1,34.1,False
20070703,5,0.5,1.0103,2.91,0.0,11.2,23.7,30.4,True
20070704,7,0.71,1.0055,1.8,0.4,3.9,18.7,27.3,False
20070705,5,0.55,1.0073,2.52,0.04,8.4,17.6,21.6,False
20070706,5,0.56,1.0101,1.92,0.0,4.6,18.8,23.8,True
20070707,3,0.37,1.0142,3.12,0.0,12.9,22.7,28.1,True
20070708,3,0.37,1.0169,2.9,0.0,11.2,24.2,29.7,True
20070709,4,0.47,1.0112,2.64,0.06,9.3,25.9,33.1,False
20070710,7,0.77,1.0094,1.4,0.5,2.0,15.8,30.7,False
20070711,5,0.56,1.0114,2.75,0.0,10.2,17.7,23.7,True
20070712,5,0.57,1.015,2.57,0.0,8.9,18.0,22.1,True
20070713,4,0.51,1.0186,3.08,0.0,12.8,20.8,25.9,True
20070714,3,0.43,1.0186,3.18,0.0,13.7,25.2,32.5,True
20070715,0,0.38,1.0198,3.3,0.0,14.7,28.2,35.1,True
20070716,0,0.36,1.0184,3.22,0.0,14.1,29.6,36.2,True
20070717,0,0.32,1.015,3.25,0.0,14.4,30.2,37.9,True
20070718,0,0.3,1.0141,3.2,0.0,14.0,31.5,39.4,True
20070719,1,0.38,1.0135,3.08,0.0,13.1,31.9,39.0,True
20070720,1,0.32,1.0122,2.81,0.0,11.0,33.1,40.1,True
20070721,2,0.36,1.0116,3.07,0.0,13.1,30.8,37.1,True
20070722,1,0.37,1.009,3.17,0.0,14.0,29.1,36.5,True
20070723,3,0.32,1.0092,3.09,0.0,13.4,27.3,33.5,True
20070724,3,0.42,1.0048,2.67,0.0,10.1,25.4,31.6,True
20070725,3,0.42,1.0131,2.9,0.0,12.0,21.3,25.6,True
20070726,1,0.33,1.0161,3.1,0.0,13.7,23.7,30.1,True
20070727,3,0.34,1.0143,2.81,0.0,11.4,26.3,33.5,True
20070728,6,0.42,1.0148,2.21,0.05,7.0,26.4,32.1,False
20070729,5,0.5,1.0135,2.68,0.31,10.5,24.5,29.1,False
20070730,8,0.75,1.0134,0.68,0.22,0.0,17.4,26.8,False
20070731,4,0.45,1.0165,2.85,0.0,12.0,18.0,23.3,True
20070801,2,0.4,1.0168,2.94,0.0,12.8,20.3,27.9,True
20070802,1,0.38,1.0163,2.96,0.0,13.0,22.6,29.6,True
20070803,6,0.54,1.0154,2.27,0.05,7.7,21.7,28.0,False
20070804,4,0.47,1.0189,2.75,0.0,11.5,20.7,24.3,True
20070805,3,0.46,1.0179,2.61,0.0,10.4,22.5,29.1,True
20070806,3,0.44,1.0129,2.71,0.0,11.3,25.1,32.0,True
20070807,4,0.45,1.0101,2.36,0.0,8.6,24.8,32.1,True
20070808,4,0.44,1.0093,2.54,0.0,10.1,25.5,32.9,True
20070809,5,0.55,1.0075,1.74,0.0,4.5,24.5,32.1,True
20070810,6,0.65,1.0071,2.12,0.93,7.1,23.2,28.2,False
20070811,6,0.75,1.008,1.75,2.64,4.7,20.8,25.7,False
20070812,8,0.8,1.0076,0.81,0.18,0.3,20.3,24.2,False
20070813,6,0.62,1.0089,2.09,0.0,7.1,22.5,27.3,True
20070814,3,0.52,1.0117,2.72,0.0,12.1,24.0,29.2,True
20070815,3,0.46,1.0128,2.69,0.0,12.0,25.9,32.5,True
20070816,1,0.46,1.0111,2.76,0.0,12.7,27.3,34.1,True
20070817,2,0.52,1.013,2.69,0.0,12.2,25.1,30.6,True
20070818,4,0.57,1.0147,2.53,0.0,10.9,23.0,29.3,True
20070819,4,0.54,1.0121,2.33,2.88,9.4,24.1,30.4,False
20070820,7,0.75,1.0072,1.84,1.0,5.8,21.3,27.7,False
20070821,5,0.71,1.009,1.9,0.06,6.3,21.1,27.3,False
20070822,4,0.6,1.0119,2.07,0.0,7.6,25.1,32.6,True
20070823,4,0.56,1.015,2.44,0.02,10.7,27.7,34.7,False
20070824,4,0.55,1.0196,2.49,0.0,11.3,26.4,32.8,True
20070825,5,0.43,1.0221,1.84,0.0,6.2,27.0,31.1,True
20070826,2,0.43,1.0218,2.61,0.0,12.6,25.1,29.3,True
20070827,4,0.45,1.0183,2.29,0.0,9.9,24.4,30.0,True
20070828,6,0.49,1.0147,1.89,0.12,6.8,22.7,26.5,False
20070829,8,0.67,1.0148,0.64,1.25,0.1,18.3,22.4,False
20070830,8,0.83,1.0143,0.55,0.75,0.0,16.8,20.1,False
20070831,3,0.57,1.0155,2.34,0.0,10.9,18.1,23.2,True
20070901,3,0.6,1.016,1.94,0.0,7.2,18.2,22.5,True
20070902,3,0.55,1.0183,2.06,0.0,8.4,17.5,23.0,True
20070903,6,0.58,1.0133,1.6,0.1,4.7,18.8,24.7,False
20070904,8,0.82,1.011,0.54,0.71,0.0,13.6,23.4,False
20070905,8,0.84,1.0108,0.54,0.57,0.0,9.6,13.0,False
20070906,7,0.78,1.0134,1.05,0.05,1.5,10.6,14.5,False
20070907,7,0.8,1.0148,0.53,0.01,0.0,12.4,15.5,False
20070908,6,0.7,1.0138,1.67,0.0,5.7,15.9,20.2,True
20070909,5,0.62,1.0123,1.75,0.0,6.5,16.1,19.1,True
20070910,6,0.62,1.014,1.73,0.7,6.5,15.9,19.3,False
20070911,6,0.74,1.012,1.59,0.0,5.4,13.9,18.8,True
20070912,2,0.67,1.0177,1.84,0.0,7.7,14.6,19.5,True
20070913,3,0.64,1.0217,1.93,0.0,8.8,15.5,20.2,True
20070914,2,0.62,1.0207,2.06,0.0,10.3,16.0,22.4,True
20070915,4,0.58,1.0182,1.73,0.0,7.1,16.9,21.2,True
20070916,4,0.51,1.022,1.93,0.0,9.3,16.1,22.0,True
20070917,3,0.65,1.0166,1.89,0.0,9.0,18.6,27.6,True
20070918,5,0.69,1.01,1.69,0.06,7.2,19.7,26.0,False
20070919,2,0.59,1.0194,1.99,0.0,10.5,13.1,18.4,True
20070920,3,0.52,1.0256,1.85,0.0,9.2,12.3,18.1,True
20070921,1,0.56,1.028,1.92,0.0,10.1,13.3,20.6,True
20070922,1,0.59,1.0273,1.91,0.0,10.2,13.6,21.6,True
20070923,1,0.57,1.0265,1.86,0.0,9.9,14.8,22.1,True
20070924,3,0.58,1.023,1.72,0.0,8.5,15.2,22.9,True
20070925,1,0.58,1.0154,1.81,0.0,9.7,15.8,23.8,True
20070926,8,0.7,1.0126,0.51,0.14,0.1,15.4,19.6,False
20070927,7,0.78,1.0098,0.42,0.02,0.0,16.5,20.0,False
20070928,6,0.78,1.0101,1.16,0.57,3.7,16.3,19.8,False
20070929,5,0.63,1.0198,1.63,0.0,8.4,16.2,22.4,True
20070930,3,0.62,1.0247,1.65,0.0,8.9,16.2,23.5,True
20071001,4,0.61,1.0263,1.65,0.0,9.1,16.7,24.1,True
20071002,6,0.68,1.023,1.38,0.0,6.2,17.1,23.7,True
20071003,4,0.66,1.0197,1.32,0.0,5.7,18.7,25.2,True
20071004,7,0.75,1.0209,0.6,0.0,0.5,17.7,22.0,True
20071005,7,0.75,1.019,0.89,0.09,2.2,18.3,22.7,False
20071006,3,0.65,1.0193,1.36,0.0,6.6,15.5,20.4,True
20071007,4,0.59,1.0206,1.25,0.0,5.6,14.6,18.9,True
20071008,4,0.65,1.0225,1.39,0.0,7.3,13.2,19.9,True
20071009,4,0.59,1.0241,1.45,0.0,8.3,14.3,19.3,True
20071010,6,0.49,1.0238,1.36,0.0,7.4,14.7,18.3,True
20071011,3,0.6,1.0233,0.94,0.0,3.1,14.3,20.6,True
20071012,7,0.65,1.0195,0.86,0.0,2.5,12.9,16.4,False
20071013,2,0.53,1.0198,1.4,0.0,8.5,11.0,14.2,False
20071014,0,0.53,1.0272,1.47,0.0,9.7,7.6,14.7,False
20071015,0,0.53,1.0279,1.44,0.0,9.5,8.7,15.1,False
20071016,0,0.55,1.026,1.43,0.0,9.6,9.5,17.9,False
20071017,0,0.56,1.0234,1.41,0.0,9.6,10.5,20.0,True
20071018,6,0.67,1.0181,0.78,0.0,2.4,10.2,17.0,False
20071019,4,0.6,1.0201,1.07,0.0,5.4,7.5,11.3,False
20071020,3,0.55,1.0248,1.21,0.0,7.4,6.0,11.5,False
20071021,6,0.55,1.0242,0.91,0.0,3.9,6.7,9.8,False
20071022,8,0.61,1.0168,0.47,0.95,0.5,9.0,13.7,False
20071023,8,0.87,1.0106,0.29,1.02,0.0,9.3,12.7,False
20071024,8,0.85,1.0171,0.39,1.19,0.2,9.3,11.4,False
20071025,8,0.89,1.0211,0.29,0.2,0.0,9.0,11.1,False
20071026,7,0.77,1.0277,0.34,0.0,0.1,9.6,12.3,False
20071027,7,0.69,1.0272,0.81,0.01,3.5,12.6,16.1,False
20071028,8,0.78,1.024,0.27,0.05,0.0,11.9,15.4,False
20071029,8,0.77,1.0199,0.36,0.0,0.2,12.2,14.0,False
20071030,8,0.78,1.0171,0.27,0.3,0.0,10.9,13.1,False
20071031,8,0.79,1.0224,0.26,0.01,0.0,11.1,13.9,False
20071101,1,0.62,1.0273,1.14,0.0,8.9,8.9,13.1,False
20071102,3,0.67,1.0273,0.87,0.0,5.0,9.8,13.9,False
20071103,5,0.64,1.0243,0.97,0.0,6.7,12.3,15.2,False
20071104,4,0.65,1.0168,0.77,0.0,4.0,10.8,13.5,False
20071105,5,0.62,1.0245,0.62,0.1,2.4,6.7,10.2,False
20071106,8,0.66,1.0232,0.47,0.16,1.1,3.3,8.5,False
20071107,5,0.68,1.0187,0.84,1.2,5.3,5.3,7.9,False
20071108,3,0.67,1.0135,0.88,0.14,6.2,7.7,10.3,False
20071109,7,0.71,1.0083,0.23,0.54,0.0,7.0,8.9,False
20071110,6,0.65,1.0075,0.82,0.05,5.5,4.4,7.3,False
20071111,7,0.73,1.0062,0.52,1.15,1.8,2.6,4.5,False
20071112,4,0.65,1.0087,0.82,0.53,5.9,3.5,6.3,False
20071113,5,0.64,1.0115,0.78,0.0,5.4,3.9,5.9,False
20071114,8,0.7,1.0064,0.29,0.03,0.2,3.3,5.1,False
20071115,8,0.74,1.0075,0.21,0.48,0.0,2.8,4.7,False
20071116,8,0.8,1.02,0.21,0.0,0.0,1.6,2.7,False
20071117,8,0.75,1.024,0.21,0.0,0.0,1.7,3.2,False
20071118,8,0.64,1.0154,0.2,0.35,0.0,4.4,6.9,False
20071119,8,0.7,1.0204,0.2,0.0,0.0,6.1,8.3,False
20071120,5,0.72,1.026,0.48,0.0,1.9,5.3,8.2,False
20071121,4,0.73,1.0229,0.76,0.0,6.2,3.6,6.8,False
20071122,6,0.74,1.019,0.58,0.0,3.3,4.8,9.1,False
20071123,7,0.7,1.0183,0.46,0.0,1.8,7.4,13.3,False
20071124,7,0.72,1.0203,0.32,0.01,0.6,8.7,12.2,False
20071125,8,0.74,1.0181,0.19,0.18,0.0,7.3,10.4,False
20071126,7,0.59,1.0153,0.62,0.06,4.3,4.2,7.7,False
20071127,1,0.61,1.0209,0.79,0.0,7.6,1.8,3.3,False
20071128,0,0.57,1.0265,0.8,0.0,7.9,0.5,4.2,False
20071129,1,0.69,1.0217,0.74,0.0,6.8,-1.1,3.8,False
20071130,8,0.71,1.0137,0.4,0.0,1.5,0.5,4.2,False
20071201,7,0.65,1.0147,0.44,0.01,1.9,5.7,8.5,False
20071202,8,0.81,1.0173,0.45,0.04,2.1,4.3,7.0,False
20071203,8,0.75,1.0016,0.19,1.06,0.0,7.5,10.3,False
20071204,2,0.61,1.0087,0.68,0.0,6.2,5.6,9.1,False
20071205,1,0.6,1.023,0.75,0.0,7.7,4.7,9.6,False
20071206,6,0.71,1.021,0.29,0.0,0.5,3.5,7.6,False
20071207,7,0.74,1.0125,0.44,0.11,2.2,4.8,8.6,False
20071208,7,0.82,1.0086,0.18,0.0,0.0,5.4,7.8,False
20071209,8,0.84,1.0066,0.18,0.02,0.0,4.5,6.9,False
20071210,8,0.83,1.0026,0.18,0.66,0.0,5.9,8.5,False
20071211,8,0.81,1.0095,0.18,0.4,0.0,5.5,7.5,False
20071212,8,0.8,1.0201,0.18,0.03,0.0,6.3,8.0,False
20071213,2,0.59,1.0274,0.67,0.0,6.5,3.2,8.5,False
20071214,4,0.6,1.0286,0.41,0.0,1.9,0.0,1.8,False
20071215,7,0.69,1.0309,0.18,0.09,0.0,-0.3,3.0,False
20071216,8,0.66,1.0331,0.18,0.0,0.0,0.7,2.6,False
20071217,3,0.63,1.0384,0.67,0.0,6.6,-0.7,2.1,False
20071218,3,0.69,1.0375,0.61,0.0,5.5,-0.9,2.5,False
20071219,8,0.78,1.0389,0.18,0.0,0.0,-3.1,-0.5,False
20071220,8,0.77,1.0393,0.18,0.0,0.0,-2.7,-1.2,False
20071221,8,0.75,1.0379,0.18,0.0,0.0,-2.7,-1.2,False
20071222,8,0.81,1.0366,0.18,0.0,0.0,-4.5,-2.2,False
20071223,8,0.76,1.0335,0.18,0.0,0.0,-4.4,-1.8,False
20071224,8,0.78,1.0318,0.18,0.01,0.0,-3.4,-1.7,False
20071225,8,0.75,1.0311,0.18,0.0,0.0,-2.2,-0.3,False
20071226,8,0.77,1.0321,0.18,0.0,0.0,-3.2,-0.8,False
20071227,8,0.78,1.0374,0.18,0.0,0.0,-3.3,-1.9,False
20071228,8,0.8,1.0402,0.18,0.01,0.0,-3.9,-1.8,False
20071229,8,0.84,1.0347,0.18,0.0,0.0,-4.5,-3.2,False
20071230,8,0.8,1.0289,0.18,0.0,0.0,-5.3,-3.8,False
20071231,8,0.81,1.0288,0.18,0.15,0.0,-3.6,-1.9,False
20080101,8,0.79,1.025,0.18,0.5,0.0,-2.1,-0.6,False
20080102,8,0.73,1.024,0.18,0.0,0.0,0.4,2.8,False
20080103,6,0.74,1.0261,0.38,0.0,1.4,-4.0,1.0,False
20080104,6,0.75,1.0313,0.19,0.01,0.0,-5.2,-3.6,False
20080105,8,0.63,1.03,0.19,0.12,0.0,-4.5,-3.3,False
20080106,8,0.82,1.0197,0.19,1.3,0.0,-0.4,1.5,False
20080107,3,0.82,1.0216,0.48,0.35,2.6,1.5,4.4,False
20080108,5,0.83,1.0263,0.42,0.0,1.7,2.0,6.6,False
20080109,8,0.88,1.0286,0.19,0.0,0.0,-0.8,3.2,False
20080110,8,0.85,1.0272,0.2,0.0,0.0,0.7,2.3,False
20080111,7,0.81,1.0253,0.33,0.0,0.7,0.8,2.8,False
20080112,5,0.75,1.0183,0.63,0.0,4.6,3.5,7.0,False
20080113,5,0.72,1.0216,0.51,0.01,2.7,3.9,6.3,False
20080114,8,0.69,1.0225,0.44,0.0,1.7,3.7,5.6,False
20080115,8,0.87,1.022,0.21,0.0,0.0,2.6,4.8,False
20080116,8,0.8,1.0159,0.25,0.08,0.1,2.5,4.4,False
20080117,8,0.77,1.0185,0.21,0.0,0.0,4.0,5.8,False
20080118,5,0.8,1.0218,0.21,0.35,0.0,4.7,7.9,False
20080119,8,0.82,1.0251,0.22,0.21,0.0,6.1,10.2,False
20080120,8,0.61,1.0246,0.38,0.02,0.8,11.4,14.0,False
20080121,5,0.58,1.0184,0.85,0.01,7.5,10.6,14.3,False
20080122,7,0.64,1.0095,0.22,0.02,0.0,6.8,11.6,False
20080123,1,0.5,1.0287,0.9,0.0,8.1,2.6,5.1,False
20080124,4,0.58,1.035,0.8,0.0,6.0,2.6,7.0,False
20080125,4,0.62,1.0351,0.67,0.0,3.8,3.3,7.0,False
20080126,1,0.53,1.0317,0.79,0.0,5.6,5.3,9.0,False
20080127,8,0.65,1.017,0.24,0.25,0.0,6.7,9.6,False
20080128,1,0.45,1.0283,0.97,0.0,8.4,4.0,6.8,False
20080129,7,0.6,1.0313,0.25,0.0,0.0,2.4,5.8,False
20080130,7,0.57,1.0271,0.45,0.0,1.0,4.1,6.7,False
20080131,4,0.64,1.0223,0.81,0.0,5.1,4.1,7.1,False
20080201,6,0.74,1.0172,0.59,0.0,2.2,2.6,6.6,False
20080202,7,0.68,1.0134,0.49,0.01,1.2,5.9,10.3,False
20080203,5,0.62,1.027,0.97,0.0,7.1,5.4,9.0,False
20080204,7,0.76,1.0217,0.27,0.0,0.0,5.6,8.5,False
20080205,6,0.78,1.0211,0.55,0.0,1.5,6.5,9.7,False
20080206,7,0.77,1.024,0.38,0.0,0.3,6.0,9.5,False
20080207,6,0.62,1.0271,0.33,0.05,0.1,6.2,9.0,False
20080208,3,0.56,1.0363,1.01,0.0,6.8,5.4,9.8,False
20080209,1,0.53,1.0382,1.16,0.0,9.0,5.3,9.5,False
20080210,5,0.56,1.0368,0.87,0.0,4.5,4.1,7.9,False
20080211,1,0.65,1.0378,1.12,0.0,7.8,1.8,6.6,False
20080212,4,0.69,1.0381,1.08,0.0,7.1,0.8,5.4,False
20080213,0,0.65,1.0354,1.17,0.0,8.2,1.4,7.0,False
20080214,8,0.73,1.0317,0.31,0.0,0.0,1.3,4.5,False
20080215,3,0.48,1.0293,1.17,0.0,7.7,1.3,4.6,False
20080216,1,0.39,1.0363,1.26,0.0,8.9,-3.0,0.4,False
20080217,4,0.3,1.0431,1.26,0.0,8.6,-3.2,0.8,False
20080218,7,0.36,1.0279,0.51,0.0,0.6,2.3,5.0,False
20080219,2,0.59,1.0237,1.35,0.0,9.5,6.2,10.2,False
20080220,1,0.62,1.025,1.3,0.0,8.5,5.1,11.3,False
20080221,7,0.59,1.0252,0.94,0.0,3.8,6.3,11.6,False
20080222,8,0.47,1.0252,0.52,0.01,0.5,11.4,14.7,False
20080223,7,0.51,1.0237,1.09,0.0,5.2,11.4,14.3,False
20080224,3,0.45,1.0268,1.41,0.0,9.1,12.0,17.7,False
20080225,2,0.52,1.0213,1.45,0.0,9.4,11.4,18.9,True
20080226,1,0.49,1.0194,1.46,0.0,9.4,11.7,18.9,True
20080227,5,0.49,1.0137,1.2,0.0,5.9,11.1,16.9,False
20080228,2,0.44,1.0222,1.49,0.0,9.3,8.8,12.8,False
20080229,8,0.6,1.0204,0.59,0.1,0.6,8.7,12.0,False
20080301,5,0.62,1.0001,0.59,0.4,0.6,9.6,13.5,False
20080302,7,0.6,1.0024,0.95,0.7,2.9,9.2,14.1,False
20080303,6,0.59,1.0083,0.91,0.53,2.5,12.1,17.0,False
20080304,8,0.58,1.01,0.41,0.0,0.0,6.1,14.1,False
20080305,6,0.49,1.0166,1.1,0.0,3.8,5.0,8.3,False
20080306,6,0.44,1.0257,1.2,0.0,4.6,3.2,6.6,False
20080307,6,0.38,1.0187,0.92,0.04,2.2,6.5,11.5,False
20080308,8,0.59,1.009,0.53,0.06,0.2,6.7,9.9,False
20080309,7,0.63,1.0104,0.67,0.01,0.7,8.0,12.1,False
20080310,4,0.59,1.0078,1.35,0.0,5.4,10.2,15.5,False
20080311,8,0.67,1.0021,0.71,0.11,0.8,9.1,13.9,False
20080312,6,0.74,1.0036,0.65,0.64,0.5,8.4,11.4,False
20080313,6,0.5,1.0103,1.62,0.0,7.6,8.3,11.6,False
20080314,6,0.64,1.0138,0.86,0.18,1.4,7.8,11.2,False
20080315,2,0.49,1.0144,1.92,0.0,10.4,8.7,12.8,False
20080316,7,0.58,1.0066,1.41,0.09,5.2,11.2,17.4,False
20080317,6,0.62,1.0026,1.51,0.01,5.9,10.0,15.1,False
20080318,4,0.46,1.0062,1.47,0.0,5.5,4.9,8.5,False
20080319,4,0.53,1.0105,1.95,0.0,9.9,4.2,8.1,False
20080320,2,0.59,1.0116,1.89,0.0,9.1,3.2,7.4,False
20080321,7,0.46,0.9986,1.46,1.4,5.0,5.7,9.6,False
20080322,8,0.68,0.9909,0.91,0.72,1.3,5.3,9.6,False
20080323,7,0.63,0.9957,1.12,1.69,2.4,7.1,11.0,False
20080324,7,0.74,0.9898,1.35,0.0,3.9,3.4,8.1,False
20080325,6,0.53,0.9954,1.82,0.0,7.6,3.0,6.5,False
20080326,6,0.44,1.0048,1.96,0.0,8.8,4.2,7.9,False
20080327,6,0.58,1.0055,1.66,0.0,6.0,6.8,13.8,False
20080328,7,0.55,1.013,1.37,0.0,3.7,9.7,15.5,False
20080329,7,0.52,1.0199,0.88,0.0,0.9,10.5,13.8,False
20080330,2,0.5,1.0218,2.23,0.0,10.7,10.6,17.1,False
20080331,1,0.46,1.0181,2.33,0.0,11.5,11.1,18.6,True
20080401,5,0.45,1.0161,1.88,0.0,7.2,11.1,17.3,False
20080402,6,0.54,1.0149,1.59,0.08,4.8,10.4,14.4,False
20080403,5,0.59,1.015,1.96,0.0,7.6,9.5,13.8,False
20080404,5,0.46,1.0178,1.9,0.0,7.0,10.9,15.6,False
20080405,7,0.55,1.0117,1.48,0.0,3.8,10.1,14.2,False
20080406,6,0.57,1.0031,1.81,0.01,6.1,11.1,15.8,False
20080407,8,0.68,1.0023,1.39,0.28,3.1,8.4,15.8,False
20080408,8,0.47,1.0098,1.56,0.03,4.1,8.0,11.7,False
20080409,6,0.55,1.0042,1.78,0.0,5.6,14.2,20.1,True
20080410,4,0.53,1.0013,2.22,0.0,9.0,17.1,21.3,True
20080411,5,0.55,1.0016,2.01,0.0,7.1,18.4,23.2,True
20080412,7,0.53,1.0057,1.66,0.0,4.5,13.2,20.3,True
20080413,4,0.41,1.0144,2.44,0.0,10.5,12.4,18.1,True
20080414,6,0.6,1.0162,1.7,0.18,4.6,11.5,17.8,False
20080415,7,0.63,1.0096,1.78,0.23,5.1,12.1,17.1,False
20080416,5,0.66,1.0101,2.19,0.0,8.0,9.5,12.5,False
20080417,5,0.65,1.0114,1.73,0.23,4.6,9.7,14.5,False
20080418,6,0.62,1.004,2.15,0.02,7.5,14.3,19.2,False
20080419,7,0.64,1.002,1.67,0.1,4.1,14.0,20.3,False
20080420,3,0.49,1.007,2.63,0.0,11.3,16.1,22.1,True
20080421,7,0.56,1.0056,2.53,0.45,10.3,16.2,21.8,False
20080422,5,0.64,1.0023,2.23,0.07,7.8,14.7,20.2,False
20080423,7,0.74,1.0104,0.91,0.49,0.4,11.6,15.2,False
20080424,5,0.51,1.022,2.11,0.0,6.7,12.7,17.6,False
20080425,3,0.49,1.0232,2.02,0.0,6.0,12.8,19.3,True
20080426,3,0.49,1.0239,2.53,0.0,9.8,13.7,19.8,True
20080427,1,0.3,1.0232,2.78,0.0,11.8,16.4,22.4,True
20080428,4,0.35,1.0157,2.22,0.0,7.2,15.8,21.0,True
20080429,5,0.43,1.0071,2.36,0.0,8.2,15.0,21.3,True
20080430,7,0.63,1.0081,1.98,0.13,5.4,14.8,20.1,False
20080501,6,0.59,1.0123,2.17,0.4,6.4,15.6,20.1,False
20080502,3,0.49,1.0182,2.84,0.0,11.7,15.6,20.2,True
20080503,5,0.5,1.022,2.28,0.1,7.0,14.7,19.4,False
20080504,6,0.54,1.0209,2.02,0.0,5.2,14.2,18.7,True
20080505,7,0.71,1.0215,1.75,1.28,3.5,13.5,18.4,False
20080506,5,0.57,1.0212,2.44,0.0,8.0,15.4,21.2,True
20080507,4,0.4,1.0202,2.96,0.0,12.3,16.1,20.9,True
20080508,5,0.41,1.0176,2.95,0.0,12.1,16.5,22.0,True
20080509,5,0.49,1.0178,2.29,0.0,6.7,16.6,21.0,True
20080510,5,0.39,1.0202,2.39,0.0,7.4,16.6,20.4,True
20080511,1,0.35,1.0211,2.97,0.0,12.0,16.1,21.7,True
20080512,2,0.4,1.0182,2.72,0.04,9.8,18.1,25.2,False
20080513,4,0.44,1.0162,2.79,0.0,10.3,19.1,25.1,True
20080514,3,0.52,1.014,2.62,0.08,8.9,17.8,25.2,False
20080515,3,0.51,1.0124,2.72,0.0,9.6,18.9,26.0,True
20080516,4,0.56,1.0096,2.91,0.0,11.1,19.2,25.0,True
20080517,7,0.52,1.0092,2.55,0.0,8.2,21.0,26.0,True
20080518,7,0.58,1.0071,1.95,0.02,4.2,20.5,27.0,False
20080519,4,0.59,1.0066,2.8,0.36,10.0,20.0,26.0,False
20080520,7,0.77,1.0081,0.96,1.04,0.2,16.2,20.4,False
20080521,6,0.71,1.0116,1.92,0.0,3.9,15.4,21.4,True
20080522,5,0.67,1.0117,3.06,0.0,12.0,15.3,19.6,True
20080523,3,0.63,1.0119,2.8,0.0,9.8,16.4,21.4,True
20080524,3,0.54,1.0125,2.78,0.0,9.6,19.0,24.4,True
20080525,7,0.55,1.0144,2.34,0.0,6.4,19.5,24.9,True
20080526,6,0.49,1.0178,2.99,0.0,11.2,19.3,24.4,True
20080527,2,0.51,1.0148,3.24,0.0,13.3,23.2,31.2,True
20080528,3,0.53,1.0145,3.16,0.0,12.6,24.0,32.0,True
20080529,4,0.3,1.018,3.13,0.0,12.3,19.8,25.4,True
20080530,2,0.44,1.0143,3.16,0.0,12.5,22.8,28.6,True
20080531,6,0.49,1.013,2.89,0.0,10.2,24.8,30.4,True
20080601,6,0.5,1.014,2.06,0.07,5.4,24.4,29.5,False
20080602,2,0.35,1.0157,3.26,0.0,14.0,23.8,28.3,True
20080603,2,0.43,1.0134,3.14,0.0,13.0,23.1,28.8,True
20080604,7,0.58,1.0107,1.55,1.13,2.6,21.1,26.7,False
20080605,7,0.61,1.0102,1.27,0.0,1.4,20.2,24.5,True
20080606,5,0.6,1.0112,2.34,0.36,7.1,19.2,22.5,False
20080607,7,0.79,1.0124,0.83,1.91,0.1,17.1,21.0,False
20080608,6,0.73,1.015,1.71,1.47,3.4,18.4,24.3,False
20080609,5,0.66,1.0189,2.2,0.1,6.2,19.9,27.5,False
20080610,2,0.51,1.0188,3.32,0.0,14.3,23.9,29.1,True
20080611,2,0.63,1.0134,2.7,0.62,9.5,21.8,28.4,False
20080612,5,0.63,1.0095,2.01,0.0,5.0,20.1,24.4,True
20080613,8,0.56,1.008,1.72,0.0,3.4,17.8,21.9,True
20080614,4,0.56,1.0119,2.9,0.83,11.0,16.4,23.0,False
20080615,7,0.67,1.0119,1.25,0.01,1.3,15.3,19.8,False
20080616,5,0.55,1.0121,2.62,0.0,8.9,18.5,23.5,True
20080617,6,0.63,1.0126,2.29,1.27,6.7,20.5,26.1,False
20080618,7,0.78,1.0144,1.58,1.61,2.7,18.8,23.5,False
20080619,3,0.58,1.0162,3.24,0.0,13.6,21.4,28.2,True
20080620,4,0.51,1.0176,2.97,0.0,11.5,23.8,30.0,True
20080621,4,0.48,1.0203,3.29,0.0,14.0,24.9,31.2,True
20080622,2,0.5,1.0202,3.24,0.0,13.6,26.6,32.3,True
20080623,2,0.45,1.0167,3.35,0.0,14.5,28.5,34.1,True
20080624,4,0.52,1.0162,2.68,0.05,9.4,27.0,33.1,False
20080625,2,0.5,1.0169,3.31,1.4,14.2,26.2,32.1,False
20080626,4,0.59,1.0182,2.93,0.41,11.2,24.9,30.6,False
20080627,6,0.61,1.0167,2.33,0.04,7.0,23.2,28.6,False
20080628,1,0.46,1.0195,3.27,0.0,13.9,22.5,26.7,True
20080629,3,0.47,1.0192,3.32,0.0,14.4,24.4,30.0,True
20080630,6,0.65,1.0182,1.75,0.03,3.6,22.5,29.0,False
20080701,2,0.53,1.0179,3.12,0.0,12.8,24.0,30.6,True
