DATE,BASEL_cloud_cover,BASEL_humidity,BASEL_pressure,BASEL_global_radiation,BASEL_precipitation,BASEL_sunshine,BASEL_temp_mean,BASEL_temp_min,BASEL_temp_max,BASEL_picnic_weather
20070829,8,0.94,1.0137,0.22,2.69,0.0,14.4,13.5,15.4,False
20070830,6,0.84,1.0174,1.14,0.22,3.2,14.2,11.0,19.4,False
20070831,7,0.74,1.021,1.86,0.0,5.2,15.5,9.9,19.8,True
20070901,5,0.78,1.0223,1.5,0.0,1.6,15.8,12.3,19.8,True
20070902,4,0.73,1.0202,2.47,0.0,11.3,16.4,11.4,22.5,True
20070903,8,0.82,1.0171,0.74,0.55,0.3,14.9,12.3,18.1,False
20070904,5,0.76,1.0232,1.73,0.0,5.5,11.9,8.5,15.5,False
20070905,2,0.72,1.0291,1.95,0.0,7.8,10.6,6.3,16.1,False
20070906,6,0.81,1.0284,0.95,0.01,1.9,10.4,5.2,14.0,False
20070907,7,0.84,1.0268,0.8,0.0,0.0,13.4,11.0,16.6,False
20070908,5,0.77,1.0242,2.06,0.0,8.2,14.8,10.2,20.4,True
20070909,7,0.76,1.0209,1.38,0.0,1.1,15.3,11.0,19.5,True
20070910,7,0.73,1.0189,1.96,0.02,6.5,14.8,9.3,20.1,False
20070911,6,0.69,1.0221,1.71,0.0,5.3,13.8,9.0,18.2,True
20070912,3,0.78,1.0249,2.18,0.0,10.8,12.9,6.3,20.1,True
20070913,3,0.78,1.0232,2.11,0.0,9.4,14.5,8.8,22.1,True
20070914,3,0.75,1.0203,2.0,0.0,9.7,17.4,12.0,24.6,True
20070915,4,0.74,1.0234,1.9,0.0,9.2,16.8,12.1,22.1,True
20070916,1,0.78,1.0188,2.06,0.0,11.3,17.1,10.4,24.5,True
20070917,7,0.81,1.013,1.43,1.78,5.6,17.7,13.2,24.7,False
20070918,7,0.82,1.0184,0.95,0.12,2.7,12.7,10.4,15.8,False
20070919,4,0.76,1.0255,1.82,0.0,6.9,11.2,7.5,16.6,False
20070920,2,0.74,1.0257,2.02,0.0,11.4,11.7,6.0,18.6,True
20070921,2,0.73,1.0237,1.84,0.0,9.2,14.4,7.8,22.0,True
20070922,2,0.74,1.0231,1.84,0.0,10.3,16.1,10.8,23.3,True
20070923,3,0.74,1.0224,1.86,0.0,10.3,16.9,11.7,23.9,True
20070924,4,0.76,1.0176,1.61,0.14,8.1,17.7,13.3,24.5,False
20070925,6,0.7,1.0179,1.26,0.0,3.3,13.5,11.3,17.3,False
20070926,7,0.79,1.013,1.19,0.5,3.5,11.0,8.1,14.5,False
20070927,8,0.92,1.0062,0.34,0.46,0.0,9.2,8.1,10.4,False
20070928,8,0.84,1.0087,0.38,0.21,0.2,10.4,7.8,12.5,False
20070929,5,0.73,1.0171,1.53,0.18,6.8,13.3,9.5,17.7,False
20070930,6,0.85,1.0229,0.88,0.0,2.0,14.3,11.7,18.6,True
20071001,7,0.76,1.0226,1.64,0.0,9.8,17.3,12.3,23.7,True
20071002,7,0.82,1.0199,1.15,0.0,3.5,17.5,13.9,22.7,True
20071003,5,0.82,1.0188,1.43,0.03,7.4,18.5,13.8,24.9,False
20071004,7,0.84,1.0204,0.83,0.02,0.8,18.5,16.6,21.7,False
20071005,8,0.88,1.0205,0.4,0.0,0.0,16.3,14.1,17.5,False
20071006,5,0.79,1.0193,1.38,0.0,6.8,14.1,9.6,18.1,True
20071007,2,0.83,1.021,1.58,0.0,8.5,11.5,6.7,17.5,False
20071008,4,0.82,1.0233,1.46,0.0,7.7,12.1,7.7,18.1,True
20071009,5,0.83,1.0249,1.3,0.0,5.4,11.7,8.1,16.5,False
20071010,5,0.79,1.0222,1.07,0.0,3.6,12.3,8.4,17.4,False
20071011,3,0.86,1.0252,1.09,0.0,5.2,10.0,7.1,15.0,False
20071012,7,0.8,1.0244,1.16,0.0,4.8,10.5,5.6,15.7,False
20071013,2,0.77,1.0241,1.36,0.0,7.4,11.2,6.0,17.3,False
20071014,1,0.82,1.0234,1.35,0.0,7.6,9.9,5.6,15.2,False
20071015,2,0.81,1.0215,1.41,0.0,9.0,12.1,7.7,18.7,True
20071016,3,0.81,1.0223,1.31,0.0,7.4,12.4,7.7,19.7,True
20071017,6,0.78,1.021,1.13,0.15,6.1,14.0,9.0,20.7,False
20071018,5,0.73,1.0289,1.17,0.0,5.7,9.6,3.8,12.8,False
20071019,7,0.76,1.0324,0.71,0.0,0.6,5.5,1.9,10.1,False
20071020,1,0.67,1.0331,1.38,0.0,9.1,4.5,0.1,8.4,False
20071021,7,0.78,1.0293,0.62,0.15,0.4,3.2,-0.7,6.6,False
20071022,7,0.7,1.0238,0.89,0.0,3.4,4.5,1.0,8.0,False
20071023,8,0.68,1.0203,0.35,0.0,0.0,5.7,4.2,7.3,False
20071024,8,0.71,1.0187,0.31,0.0,0.7,6.6,4.4,8.1,False
20071025,8,0.73,1.0197,0.33,0.0,0.0,7.7,6.6,9.0,False
20071026,8,0.79,1.0196,0.34,0.0,0.0,7.9,6.0,9.7,False
20071027,7,0.78,1.0287,0.39,0.0,0.0,8.4,4.3,10.9,False
20071028,5,0.85,1.0252,0.83,0.0,3.3,6.4,2.9,11.1,False
20071029,6,0.79,1.0172,1.02,0.0,6.1,7.9,2.6,14.1,False
20071030,6,0.82,1.0193,0.23,0.16,0.0,8.0,3.0,10.4,False
20071031,6,0.92,1.0286,0.49,0.0,1.0,4.6,2.1,8.4,False
20071101,5,0.9,1.0322,0.68,0.0,3.7,4.5,2.6,7.2,False
20071102,4,0.87,1.0326,0.89,0.0,5.6,4.8,2.0,9.8,False
20071103,4,0.82,1.0286,0.98,0.0,7.1,7.3,1.6,12.2,False
20071104,7,0.82,1.0256,0.31,0.03,0.4,9.0,4.9,11.7,False
20071105,1,0.79,1.0275,1.01,0.0,8.6,5.2,0.9,10.9,False
20071106,7,0.72,1.0297,0.53,0.02,1.1,7.3,3.3,9.8,False
20071107,6,0.75,1.0294,0.33,0.17,0.0,6.6,4.1,8.3,False
20071108,8,0.81,1.0221,0.3,0.51,0.0,8.7,6.9,10.1,False
20071109,6,0.67,1.0215,0.63,0.0,2.6,5.2,3.0,8.9,False
20071110,8,0.7,1.0233,0.14,0.0,0.0,5.7,3.2,8.8,False
20071111,8,0.78,1.0168,0.26,0.41,0.0,8.7,7.1,10.3,False
20071112,4,0.76,1.0223,0.63,0.01,3.5,4.7,1.9,7.6,False
20071113,6,0.72,1.0177,0.56,0.05,1.7,4.0,1.5,6.6,False
20071114,8,0.84,1.0102,0.16,0.3,0.0,2.8,0.1,4.8,False
20071115,6,0.82,1.0214,0.3,0.0,0.1,0.0,-2.8,2.1,False
20071116,6,0.72,1.0279,0.29,0.0,0.0,-1.2,-4.4,1.0,False
20071117,2,0.79,1.0266,0.88,0.0,7.2,-1.4,-5.5,2.3,False
20071118,3,0.78,1.0151,0.81,0.0,7.0,-0.6,-3.8,3.7,False
20071119,7,0.7,1.0128,0.3,0.0,0.1,0.9,-2.1,3.1,False
20071120,8,0.65,1.0133,0.36,0.0,0.4,4.3,0.6,7.4,False
20071121,7,0.81,1.0116,0.19,0.65,0.0,6.3,4.7,8.0,False
20071122,7,0.88,1.0102,0.22,0.92,0.0,7.2,6.1,9.1,False
20071123,8,0.94,1.0136,0.12,0.85,0.0,8.0,6.5,9.7,False
20071124,8,0.92,1.0235,0.07,0.0,0.0,4.6,3.8,7.0,False
20071125,8,0.77,1.0257,0.2,0.0,0.0,4.4,2.1,6.1,False
20071126,7,0.74,1.0291,0.48,0.0,1.7,4.8,2.9,6.7,False
20071127,1,0.78,1.0297,0.73,0.0,7.5,2.5,-1.3,7.0,False
20071128,1,0.83,1.0229,0.7,0.0,7.9,0.1,-3.0,5.5,False
20071129,6,0.85,1.0173,0.48,0.0,3.3,0.0,-3.4,2.2,False
20071130,8,0.87,1.0165,0.16,0.02,0.0,4.7,1.5,8.1,False
20071201,8,0.86,1.0153,0.12,0.06,0.0,6.4,2.1,9.5,False
20071202,7,0.63,1.0119,0.34,0.69,0.2,9.7,5.7,12.0,False
20071203,6,0.75,1.0056,0.33,0.52,1.6,7.1,4.7,10.3,False
20071204,7,0.78,1.0207,0.26,0.0,0.0,6.3,4.7,7.6,False
20071205,3,0.78,1.0238,0.64,0.12,7.2,7.4,5.3,11.2,False
20071206,8,0.73,1.0221,0.41,0.11,0.8,9.8,7.1,11.9,False
20071207,8,0.72,1.0094,0.31,0.17,0.2,10.2,5.3,14.5,False
20071208,6,0.72,1.012,0.51,0.19,3.3,5.8,4.1,7.3,False
20071209,6,0.66,0.9986,0.35,0.1,1.3,8.4,5.5,10.9,False
20071210,8,0.8,1.0048,0.28,0.31,0.0,6.2,5.2,7.8,False
20071211,8,0.88,1.0228,0.12,0.64,0.0,4.4,2.6,5.9,False
20071212,8,0.9,1.0334,0.1,0.01,0.0,3.8,3.2,5.1,False
20071213,7,0.75,1.0363,0.27,0.0,1.2,4.6,2.7,6.6,False
20071214,5,0.76,1.0353,0.47,0.0,1.9,0.4,-1.1,3.3,False
20071215,3,0.57,1.0321,0.33,0.0,1.1,-0.5,-1.6,0.8,False
20071216,7,0.73,1.0326,0.18,0.0,0.0,-1.6,-4.7,1.0,False
20071217,7,0.64,1.0308,0.09,0.0,0.0,-0.7,-3.7,0.3,False
20071218,8,0.72,1.0341,0.16,0.0,0.0,-2.4,-5.5,-1.4,False
20071219,1,0.74,1.0388,0.58,0.0,6.6,-2.2,-4.7,0.3,False
20071220,0,0.8,1.0362,0.58,0.0,6.6,-2.6,-4.4,0.3,False
20071221,0,0.8,1.0316,0.61,0.0,7.2,-2.8,-4.6,0.4,False
20071222,4,0.84,1.0299,0.53,0.0,4.2,-2.6,-4.5,1.3,False
20071223,7,0.87,1.0315,0.57,0.0,5.8,-3.2,-5.6,0.3,False
20071224,3,0.87,1.0313,0.61,0.0,7.0,-4.3,-7.4,-0.1,False
20071225,5,0.84,1.0268,0.57,0.0,6.1,-3.9,-8.5,0.2,False
20071226,8,0.87,1.0308,0.14,0.12,0.0,-1.3,-3.8,1.3,False
20071227,7,0.89,1.037,0.41,0.0,1.5,0.4,-0.6,2.3,False
20071228,5,0.81,1.0336,0.53,0.0,5.2,-0.9,-2.8,1.4,False
20071229,4,0.8,1.0266,0.58,0.47,5.8,0.0,-3.8,3.5,False
20071230,6,0.85,1.0275,0.36,0.0,1.5,3.8,1.3,6.2,False
20071231,6,0.86,1.0311,0.49,0.0,1.3,0.9,-2.4,4.9,False
20080101,8,0.86,1.0257,0.22,0.0,0.0,-0.5,-2.2,0.9,False
20080102,8,0.67,1.0181,0.25,0.0,0.0,-1.4,-2.1,-0.8,False
20080103,7,0.68,1.0076,0.28,0.0,0.1,-0.5,-3.1,3.2,False
20080104,8,0.8,1.0131,0.14,0.0,0.0,-0.3,-3.6,2.3,False
20080105,8,0.74,1.0126,0.1,1.14,0.0,6.3,1.7,11.6,False
20080106,7,0.88,1.0157,0.19,0.54,0.1,6.4,4.6,8.3,False
20080107,5,0.79,1.0211,0.28,0.37,1.2,7.0,2.3,11.5,False
20080108,4,0.76,1.0251,0.6,0.0,6.8,3.7,0.9,6.9,False
20080109,7,0.87,1.0213,0.16,0.12,0.0,3.7,1.0,6.3,False
20080110,6,0.82,1.0203,0.67,0.0,7.5,6.1,3.7,9.3,False
20080111,6,0.65,1.0093,0.65,0.1,6.3,7.3,3.8,11.0,False
20080112,8,0.8,1.014,0.15,0.09,0.0,4.7,2.8,7.7,False
20080113,3,0.79,1.0184,0.64,0.0,4.1,3.0,0.9,5.9,False
20080114,8,0.86,1.0153,0.22,0.57,0.0,2.7,0.1,4.3,False
20080115,5,0.81,1.0098,0.62,0.18,4.8,5.0,1.8,8.2,False
20080116,6,0.74,1.0036,0.49,0.13,3.4,7.0,4.8,10.1,False
20080117,6,0.8,1.0146,0.45,0.29,1.9,5.4,3.0,9.7,False
20080118,7,0.78,1.0229,0.33,0.03,0.2,9.4,4.9,12.0,False
20080119,7,0.61,1.0305,0.34,0.0,0.6,11.9,10.0,13.5,False
20080120,5,0.65,1.0302,0.76,0.0,5.3,9.2,3.6,12.6,False
20080121,7,0.76,1.0238,0.54,0.51,2.1,7.2,3.4,10.9,False
20080122,5,0.78,1.0232,0.25,0.26,1.5,5.9,0.1,10.9,False
20080123,1,0.75,1.034,0.83,0.0,8.5,1.7,-3.1,6.7,False
20080124,5,0.65,1.0327,0.74,0.04,7.0,3.6,-1.0,7.8,False
20080125,5,0.82,1.0408,0.56,0.0,2.8,4.4,0.1,7.3,False
20080126,7,0.81,1.0403,0.79,0.0,7.6,1.9,-1.2,6.8,False
20080127,7,0.6,1.0371,0.64,0.0,2.9,3.5,-1.2,11.2,False
20080128,6,0.6,1.0346,0.88,0.0,7.2,2.7,-0.4,8.5,False
20080129,2,0.77,1.0291,0.88,0.0,7.3,2.2,-1.6,7.5,False
20080130,8,0.8,1.0273,0.33,0.04,0.0,2.7,0.6,5.4,False
20080131,7,0.83,1.0251,0.27,0.02,0.0,1.4,0.7,3.0,False
20080201,8,0.63,1.0081,0.37,0.62,0.1,7.6,1.2,12.8,False
20080202,4,0.76,1.0194,0.76,0.0,4.9,2.2,-1.7,5.5,False
20080203,2,0.73,1.0177,1.04,0.0,8.7,0.7,-3.0,5.5,False
20080204,8,0.76,1.0117,0.26,0.01,0.0,3.1,-0.6,6.2,False
20080205,5,0.76,1.0222,0.56,0.11,1.4,5.1,0.5,12.0,False
20080206,6,0.65,1.027,0.52,0.01,1.4,10.0,5.1,12.6,False
20080207,1,0.8,1.0382,1.06,0.0,9.1,4.6,0.1,9.4,False
20080208,1,0.76,1.037,1.09,0.0,9.3,2.5,-2.1,9.1,False
20080209,0,0.69,1.0347,1.12,0.0,9.4,2.7,-2.3,9.3,False
20080210,3,0.7,1.034,1.1,0.0,9.0,2.8,-2.7,8.5,False
20080211,1,0.74,1.0333,1.13,0.0,9.0,2.5,-2.1,8.5,False
20080212,5,0.69,1.0331,1.01,0.0,6.1,2.6,-0.8,8.5,False
20080213,1,0.74,1.0351,1.11,0.0,8.6,1.7,-2.1,7.4,False
20080214,3,0.84,1.0351,1.13,0.0,8.3,0.3,-3.5,6.8,False
20080215,8,0.8,1.0352,0.16,0.0,0.0,0.1,-1.6,1.7,False
20080216,0,0.52,1.0397,1.34,0.0,9.6,0.7,-4.8,5.8,False
20080217,1,0.53,1.0408,1.31,0.0,9.6,0.7,-3.0,6.3,False
20080218,0,0.61,1.0344,1.32,0.0,9.6,1.1,-5.0,8.8,False
20080219,0,0.58,1.0266,1.31,0.0,9.6,2.6,-3.4,10.9,False
20080220,6,0.76,1.0246,0.71,0.41,3.7,3.8,-1.3,9.5,False
20080221,8,0.92,1.0283,0.22,0.16,0.0,6.9,5.5,8.9,False
20080222,7,0.77,1.031,0.7,0.0,0.0,8.7,4.1,12.9,False
20080223,3,0.68,1.0295,1.31,0.0,9.1,11.1,6.2,16.5,False
20080224,0,0.67,1.0242,1.4,0.0,9.9,9.7,3.2,17.7,False
20080225,5,0.7,1.0244,1.19,0.0,6.3,8.3,2.9,14.9,False
20080226,5,0.73,1.0185,0.81,0.23,2.1,9.4,3.5,16.5,False
20080227,6,0.72,1.0212,1.01,0.0,3.8,8.3,3.8,11.1,False
20080228,5,0.69,1.0235,1.09,0.01,4.4,8.0,2.4,12.7,False
20080229,8,0.72,1.0202,0.7,0.32,0.8,11.8,8.6,15.3,False
20080301,8,0.64,1.0128,0.62,0.26,0.9,11.9,9.9,13.7,False
20080302,7,0.64,1.0176,0.5,0.0,0.0,11.4,9.3,13.5,False
20080303,7,0.73,1.0149,0.87,0.3,1.4,8.8,3.6,13.3,False
20080304,8,0.78,1.016,1.04,0.28,2.4,3.1,0.7,6.3,False
20080305,4,0.66,1.0276,1.5,0.08,6.4,1.3,-2.1,4.7,False
20080306,1,0.6,1.0267,1.73,0.0,10.4,0.3,-4.8,5.6,False
20080307,7,0.63,1.0173,0.92,0.02,0.5,1.4,-3.5,5.5,False
20080308,7,0.78,1.0144,1.0,0.0,2.5,4.6,1.5,10.1,False
20080309,6,0.69,1.0084,1.34,0.0,5.4,6.6,-0.2,12.3,False
20080310,7,0.64,0.9983,0.81,0.13,1.7,8.6,5.2,11.1,False
20080311,7,0.63,1.0021,1.16,0.32,3.3,9.2,6.4,12.8,False
20080312,7,0.69,1.0084,0.88,0.78,2.3,10.7,6.6,13.8,False
20080313,7,0.58,1.0201,0.62,0.02,0.2,7.8,5.4,10.3,False
20080314,7,0.65,1.016,1.15,0.0,1.2,11.5,7.4,16.3,False
20080315,4,0.64,1.0101,1.6,0.0,7.5,11.7,4.2,18.1,True
20080316,7,0.6,1.0069,1.09,0.03,1.7,10.6,7.8,12.9,False
20080317,8,0.78,1.0107,0.4,0.36,0.0,6.8,3.9,8.9,False
20080318,5,0.6,1.0144,1.3,0.0,4.1,3.9,-0.5,8.2,False
20080319,6,0.67,1.0166,1.45,0.0,5.1,2.1,-2.4,7.1,False
20080320,7,0.64,1.0176,1.4,0.1,3.2,3.3,0.0,6.9,False
20080321,8,0.77,0.993,0.51,0.85,0.4,4.1,2.1,7.9,False
20080322,4,0.69,0.9921,1.19,0.07,4.8,3.2,1.3,7.1,False
20080323,8,0.83,0.9993,0.55,0.23,0.0,0.6,-2.3,2.8,False
20080324,6,0.74,0.9998,1.03,0.16,3.3,-0.4,-4.5,2.7,False
20080325,6,0.76,1.0079,1.52,0.03,4.4,1.2,-0.8,4.3,False
20080326,6,0.8,1.0053,0.87,0.18,0.1,4.8,2.1,8.5,False
20080327,6,0.73,1.0039,1.34,0.0,2.8,5.2,0.8,10.1,False
20080328,4,0.59,1.0127,2.14,0.14,9.2,7.0,-0.2,13.0,False
20080329,5,0.55,1.0204,2.24,0.0,9.3,9.7,6.5,14.7,False
20080330,7,0.46,1.0118,1.86,0.03,7.0,12.5,5.9,20.3,False
20080331,8,0.69,1.019,1.2,0.04,1.2,9.2,6.5,12.7,False
20080401,5,0.64,1.0246,1.74,0.0,4.6,10.9,6.4,15.8,False
20080402,8,0.62,1.0245,1.09,0.0,0.2,10.3,8.2,12.8,False
20080403,7,0.7,1.0251,0.88,0.08,1.0,7.8,6.0,10.9,False
20080404,6,0.67,1.0267,1.36,0.0,2.9,7.2,2.7,11.3,False
20080405,7,0.65,1.0132,1.42,0.48,1.8,8.7,3.9,14.9,False
20080406,5,0.74,1.0032,1.32,0.15,2.7,5.2,3.0,8.7,False
20080407,3,0.62,1.0075,1.69,0.0,6.0,2.7,-0.8,7.0,False
20080408,8,0.72,1.0052,0.57,0.0,0.0,3.0,-1.7,6.0,False
20080409,8,0.84,0.9978,0.62,2.07,0.5,8.1,5.2,11.6,False
20080410,8,0.94,0.9976,0.43,1.92,0.0,8.6,7.7,9.6,False
20080411,7,0.86,1.0013,0.73,0.67,1.0,9.0,5.6,14.4,False
20080412,6,0.71,1.0132,1.67,0.0,6.1,8.2,4.1,12.8,False
20080413,6,0.64,1.0146,1.55,0.05,3.8,9.4,4.2,15.2,False
20080414,8,0.74,1.0166,1.01,0.08,0.1,7.6,5.5,10.7,False
20080415,8,0.81,1.0213,0.88,0.39,1.2,5.9,4.4,8.2,False
20080416,6,0.77,1.0188,1.93,0.16,5.1,5.5,2.6,10.0,False
20080417,7,0.75,1.0061,1.82,0.02,4.2,6.2,2.4,11.1,False
20080418,6,0.71,0.9961,2.26,0.02,7.0,10.7,4.5,16.7,False
20080419,6,0.6,1.0,1.77,0.02,3.9,12.0,8.2,17.0,False
20080420,7,0.72,1.0027,1.62,0.0,2.7,10.7,4.7,16.5,False
20080421,8,0.89,1.0009,0.44,2.76,0.0,9.8,8.4,11.4,False
20080422,8,0.91,1.0082,0.25,1.78,0.0,9.9,9.2,10.4,False
20080423,8,0.89,1.0189,0.69,0.1,0.1,11.7,9.8,13.8,False
20080424,6,0.7,1.0247,2.12,0.0,5.3,13.7,9.2,19.1,True
20080425,7,0.6,1.0289,1.54,0.0,3.8,13.2,8.1,17.1,False
20080426,2,0.56,1.027,2.88,0.0,12.5,13.0,4.9,19.6,True
20080427,6,0.56,1.0196,2.64,0.0,10.3,14.8,7.0,21.4,True
20080428,8,0.78,1.0113,1.01,0.25,1.4,13.0,9.7,18.0,False
20080429,5,0.61,1.0068,2.28,0.01,6.2,11.7,8.6,16.4,False
20080430,6,0.74,1.0056,0.98,0.19,1.7,9.7,7.3,13.6,False
20080501,7,0.71,1.0157,2.08,0.01,5.2,10.8,6.7,16.5,False
20080502,3,0.6,1.0224,2.68,0.0,10.4,13.7,6.2,20.8,True
20080503,4,0.59,1.0236,2.51,0.0,7.8,14.3,6.5,22.1,True
20080504,4,0.58,1.0206,2.76,0.0,11.9,16.0,7.1,23.0,True
20080505,1,0.45,1.0215,3.2,0.0,13.1,15.7,8.7,21.7,True
20080506,1,0.47,1.0206,3.14,0.0,13.0,16.6,7.9,23.5,True
20080507,2,0.51,1.0187,3.1,0.0,12.2,17.1,8.5,23.6,True
20080508,1,0.49,1.016,3.16,0.0,13.1,17.3,9.5,23.9,True
20080509,4,0.52,1.0134,2.82,0.0,9.8,17.5,8.7,24.6,True
20080510,3,0.44,1.013,3.14,0.0,13.0,19.4,10.2,26.6,True
20080511,4,0.59,1.0148,3.03,0.4,10.9,16.7,10.6,24.4,False
20080512,1,0.66,1.0147,3.21,0.0,13.3,16.3,9.3,23.4,True
20080513,1,0.55,1.0125,3.15,0.0,13.1,17.4,9.2,24.8,True
20080514,4,0.55,1.0123,2.75,0.01,8.7,17.8,10.5,25.6,False
20080515,7,0.76,1.0114,1.79,1.04,1.2,15.9,13.6,20.2,False
20080516,7,0.78,1.0089,2.47,0.81,7.2,16.8,12.9,22.1,False
20080517,8,0.89,1.0082,0.73,0.43,0.0,14.5,12.6,16.6,False
20080518,6,0.84,1.0083,1.75,1.1,4.1,13.7,11.6,18.7,False
20080519,8,0.84,1.0094,0.87,0.05,0.0,13.2,11.3,15.9,False
20080520,7,0.66,1.0104,0.89,0.0,2.2,13.6,10.4,16.2,False
20080521,8,0.7,1.0138,0.9,0.0,0.0,11.7,8.6,14.4,False
20080522,8,0.76,1.0145,1.14,0.0,0.0,13.0,10.0,16.6,False
20080523,4,0.66,1.0118,3.13,0.01,10.3,15.8,10.0,21.8,False
20080524,8,0.84,1.0098,1.03,0.78,0.5,15.4,12.9,19.3,False
20080525,7,0.76,1.0115,2.06,0.13,2.9,18.2,13.4,23.9,False
20080526,8,0.79,1.0099,1.44,0.16,1.2,19.0,15.6,24.2,False
20080527,7,0.81,1.009,2.01,0.0,2.4,19.8,16.0,23.0,True
20080528,6,0.65,1.0112,2.57,0.0,4.6,20.4,17.4,24.3,True
20080529,8,0.78,1.0088,1.74,0.4,1.7,20.0,16.4,24.2,False
20080530,7,0.77,1.0101,2.18,1.69,4.5,19.3,15.6,24.8,False
20080531,7,0.84,1.0149,1.82,0.44,2.6,17.4,14.7,22.7,False
20080601,7,0.76,1.014,1.82,0.0,2.7,19.1,14.4,24.5,True
20080602,7,0.76,1.0123,1.89,0.0,3.5,18.0,14.9,22.7,True
20080603,7,0.73,1.0145,2.34,0.38,1.3,17.7,13.2,22.4,False
20080604,8,0.86,1.0164,0.6,0.06,0.0,14.4,13.9,15.2,False
20080605,8,0.88,1.0124,0.6,0.1,0.0,15.0,13.8,16.2,False
20080606,8,0.86,1.0139,0.49,0.12,0.0,13.4,11.7,15.1,False
20080607,8,0.89,1.0171,0.37,0.07,0.0,12.3,11.6,12.9,False
20080608,7,0.83,1.0177,1.6,0.01,1.0,15.2,12.0,21.1,False
20080609,4,0.75,1.0194,2.84,0.0,9.2,17.5,9.9,24.7,True
20080610,4,0.75,1.0192,2.87,0.54,8.2,19.1,13.3,26.4,False
20080611,7,0.84,1.0176,1.48,0.33,0.7,17.3,14.6,22.3,False
20080612,6,0.71,1.0139,2.86,0.31,6.9,15.9,11.3,21.3,False
20080613,7,0.71,1.0163,2.06,0.07,1.9,12.8,9.9,17.2,False
20080614,5,0.62,1.0163,2.76,0.0,7.0,13.4,8.8,19.0,True
20080615,8,0.81,1.0128,1.19,0.7,0.1,11.8,8.2,15.4,False
20080616,8,0.82,1.0102,1.53,0.46,0.0,13.6,10.9,16.4,False
20080617,7,0.88,1.0117,1.19,0.24,0.6,15.3,12.6,19.2,False
20080618,4,0.64,1.0147,2.14,0.0,10.0,18.5,14.5,22.8,True
20080619,6,0.52,1.0158,2.88,0.0,10.0,21.1,15.0,26.2,True
20080620,5,0.63,1.0201,2.5,0.0,6.9,20.2,14.8,26.0,True
20080621,1,0.64,1.0195,3.39,0.0,14.6,22.3,13.6,29.0,True
20080622,4,0.66,1.0165,2.81,0.05,12.5,24.4,17.3,31.4,False
20080623,3,0.7,1.0171,3.11,0.0,11.2,24.4,19.5,30.5,True
20080624,6,0.78,1.0158,1.88,0.0,3.0,22.5,17.5,28.2,True
20080625,4,0.68,1.0161,2.98,0.0,10.3,24.0,19.5,30.5,True
20080626,7,0.66,1.0196,1.68,0.0,1.5,21.2,17.2,25.6,True
20080627,2,0.6,1.0204,3.32,0.0,11.9,20.9,15.6,25.9,True
20080628,1,0.61,1.0211,3.45,0.0,14.3,20.8,13.4,26.9,True
20080629,3,0.63,1.0178,3.33,0.0,14.1,23.2,16.4,29.3,True
20080630,2,0.63,1.0186,3.03,0.0,10.9,22.8,18.1,28.3,True
20080701,3,0.61,1.0146,2.87,0.0,10.0,23.3,15.6,31.3,True
20080702,2,0.55,1.0102,3.09,0.78,12.6,25.0,18.5,32.5,False
20080703,7,0.89,1.013,1.14,1.51,0.3,18.2,14.5,22.9,False
20080704,3,0.63,1.017,3.3,0.0,12.5,18.0,13.2,22.9,True
20080705,5,0.61,1.0144,3.04,0.0,8.8,20.0,12.7,26.7,True
20080706,7,0.81,1.0113,1.43,0.67,2.2,18.3,15.2,22.3,False
20080707,4,0.63,1.0118,2.61,0.0,7.2,17.7,14.0,22.4,True
20080708,6,0.68,1.0171,1.61,0.14,1.5,16.5,14.3,20.0,False
20080709,3,0.66,1.0182,3.08,0.0,10.9,18.7,13.3,24.1,True
20080710,1,0.6,1.0143,3.34,0.0,14.1,21.8,13.8,29.1,True
20080711,4,0.73,1.0112,2.38,4.77,8.5,21.1,17.4,28.5,False
20080712,8,0.78,1.0127,1.08,1.27,0.4,17.5,15.6,20.2,False
20080713,8,0.88,1.0142,0.92,1.03,0.0,15.1,13.3,17.4,False
20080714,7,0.77,1.0231,2.2,0.0,3.5,15.8,12.7,20.6,True
20080715,0,0.64,1.0276,3.37,0.0,14.4,18.2,11.2,24.7,True
20080716,2,0.63,1.0206,3.27,0.34,13.2,20.7,13.2,26.6,False
20080717,7,0.85,1.016,1.2,0.7,0.7,16.9,15.5,20.0,False
20080718,6,0.71,1.0153,1.69,0.0,1.5,18.0,15.0,23.0,True
20080719,3,0.64,1.014,2.4,0.0,7.1,20.3,13.9,25.7,True
20080720,6,0.64,1.0147,1.84,0.0,1.9,19.8,16.0,24.7,True
20080721,5,0.56,1.0211,2.2,0.0,4.7,15.9,12.1,18.8,True
20080722,7,0.68,1.0249,1.49,0.0,1.6,15.1,12.4,17.8,False
20080723,1,0.65,1.0227,3.04,0.0,12.2,17.0,10.0,23.1,True
20080724,1,0.58,1.0155,3.25,0.0,14.0,19.5,11.0,26.0,True
20080725,2,0.59,1.0118,3.15,0.0,12.9,21.4,14.0,27.5,True
20080726,7,0.67,1.0124,2.18,0.04,3.0,21.8,16.2,28.1,False
20080727,7,0.8,1.0149,1.94,0.0,2.6,21.4,17.5,26.0,True
20080728,5,0.7,1.0138,2.8,0.0,10.6,23.7,18.2,29.4,True
20080729,6,0.67,1.0162,2.67,0.0,7.4,23.7,19.1,28.4,True
20080730,4,0.72,1.0172,1.95,0.01,8.0,23.0,18.4,28.8,False
